"ED50","Std.error","Lower","Upper","Site.name","Metric","Genotype","Model"
36.5267646072492,0.370719795031477,35.7985288779523,37.2550003365462,"Heron","MeanNDVI","1731","W2.3"
36.2525269299239,1.16447826537706,33.9650454136878,38.5400084461599,"Heron","MeanNDVI","1732","W2.3"
36.052532261553,0.096585466387931,35.8628013960929,36.242263127013,"Heron","MeanNDVI","1733","W2.3"
35.9459128595667,0.0857848346520835,35.7773985734057,36.1144271457277,"Heron","MeanNDVI","1734","W2.3"
36.5092909532805,0.411078510362487,35.7017752424814,37.3168066640796,"Heron","MeanNDVI","1735","W2.3"
36.1360788759627,0.125611969410087,35.8893288362352,36.3828289156902,"Heron","MeanNDVI","1736","W2.3"
41.3608932582209,3.42313598606975,34.636542509466,48.0852440069757,"Heron","MeanNDVI","1737","W2.3"
36.6408596877213,0.672660841082038,35.3194960466638,37.9622233287788,"Heron","MeanNDVI","1738","W2.3"
36.1134865113925,0.0949592087472706,35.9269502390857,36.3000227836993,"Heron","MeanNDVI","1739","W2.3"
36.4770321889861,0.382866594473537,35.7249354911925,37.2291288867796,"Heron","MeanNDVI","1740","W2.3"
36.1982821621121,0.14096004121649,35.9213826283057,36.4751816959185,"Heron","MeanNDVI","1741","W2.3"
37.4152874824849,1.84540013649073,33.7902144967601,41.0403604682096,"Heron","MeanNDVI","1742","W2.3"
37.9461723538964,0.982535781841994,36.0160955917712,39.8762491160215,"Heron","MeanNDVI","1743","W2.3"
35.9660525872654,0.065869435530587,35.8366597761318,36.095445398399,"Heron","MeanNDVI","1744","W2.3"
36.0889843839613,0.0878915356704074,35.9163317297578,36.2616370381648,"Heron","MeanNDVI","1745","W2.3"
37.0374636024611,1.05759838744923,34.9599351205467,39.1149920843755,"Heron","MeanNDVI","1746","W2.3"
36.4142511043276,0.315693385968155,35.7941083273679,37.0343938812873,"Heron","MeanNDVI","1747","W2.3"
37.3528721594481,1.58617723324675,34.2370122843379,40.4687320345584,"Heron","MeanNDVI","1748","W2.3"
36.5749205382391,0.555178239817981,35.4843377428712,37.665503333607,"Heron","MeanNDVI","1749","W2.3"
37.4562038656383,2.31866762023587,32.9014521959134,42.0109555353633,"Heron","MeanNDVI","1750","W2.3"
37.6483840315075,NA,NA,NA,"Heron","MeanNDVI","1751","W2.3"
35.8433222724645,0.136611953821179,35.5749640483961,36.1116804965329,"Heron","MeanNDVI","1752","W2.3"
36.7027560812021,0.728017689875961,35.272650377559,38.1328617848452,"Heron","MeanNDVI","1753","W2.3"
36.262049369831,0.194225196030102,35.8805166619085,36.6435820777534,"Heron","MeanNDVI","1754","W2.3"
35.9077273172137,0.105355458391023,35.7007688269872,36.1146858074402,"Heron","MeanNDVI","1755","W2.3"
36.2111876099989,0.163742976424407,35.8895336615132,36.5328415584846,"Heron","MeanNDVI","1756","W2.3"
36.1676805740306,0.120500612715481,35.9309711974133,36.4043899506479,"Heron","MeanNDVI","1757","W2.3"
36.7655235330022,0.844543467403135,35.1065165521231,38.4245305138814,"Heron","MeanNDVI","1758","W2.3"
37.8571523303033,1.70655812255403,34.5048182612249,41.2094863993817,"Heron","MeanNDVI","1759","W2.3"
38.9626436962913,3.14475244743591,32.7851448880002,45.1401425045824,"Heron","MeanNDVI","1760","W2.3"
38.6030232362384,2.86991399004121,32.9654124704585,44.2406340020184,"Heron","MeanNDVI","1761","W2.3"
40.0126219942058,4.71955698668707,30.7416036395836,49.283640348828,"Heron","MeanNDVI","1762","W2.3"
37.6087562571286,2.2102014683655,33.2670736715745,41.9504388426827,"Heron","MeanNDVI","1763","W2.3"
39.463628378709,3.16288400086257,33.2505122518665,45.6767445055515,"Heron","MeanNDVI","1764","W2.3"
39.8366813391986,NA,NA,NA,"Heron","MeanNDVI","1765","W2.3"
37.1335047451034,1.37821355861039,34.4261652141879,39.8408442760188,"Heron","MeanNDVI","1766","W2.3"
38.8347342023439,2.06658546476529,34.7751684784254,42.8942999262623,"Heron","MeanNDVI","1767","W2.3"
36.510903096787,0.465151993955669,35.5971663444146,37.4246398491595,"Heron","MeanNDVI","1768","W2.3"
37.4986790036412,0.681932948981587,36.1591013897966,38.8382566174858,"Heron","MeanNDVI","1769","W2.3"
38.0843798650409,2.53124648424044,33.1120418507607,43.0567178793212,"Heron","MeanNDVI","1770","W2.3"
36.4881416816866,0.327037880027174,35.8457139714288,37.1305693919445,"Heron","MeanNDVI","1771","W2.3"
36.6494600897703,0.600156241613629,35.4705232642725,37.8283969152682,"Heron","MeanNDVI","1772","W2.3"
36.4636863083346,0.374788988526912,35.7274571237852,37.1999154928841,"Heron","MeanNDVI","1773","W2.3"
35.9352900624076,0.0453519715544427,35.8462014123742,36.024378712441,"Heron","MeanNDVI","1774","W2.3"
36.5795626745802,0.464706958321165,35.666700142722,37.4924252064384,"Heron","MeanNDVI","1775","W2.3"
35.8523466512471,0.0569230754252787,35.7405279194132,35.964165383081,"Heron","MeanNDVI","1776","W2.3"
35.7020020842416,0.467041726183512,34.7838037176177,36.6202004508655,"Kelso","MeanNDVI","942","W2.3"
37.1379503496568,0.565136847157098,36.0268981654785,38.2490025338352,"Kelso","MeanNDVI","943","W2.3"
36.1066495517238,0.322950580798491,35.4717326285345,36.741566474913,"Kelso","MeanNDVI","944","W2.3"
35.4593317996512,0.389169295481028,34.6942296868895,36.2244339124128,"Kelso","MeanNDVI","945","W2.3"
36.2179902175538,0.389779580832423,35.4516882911965,36.9842921439112,"Kelso","MeanNDVI","946","W2.3"
35.5398202893628,0.327972901878688,34.8950295438705,36.1846110348552,"Kelso","MeanNDVI","947","W2.3"
36.0631086720966,NA,NA,NA,"Kelso","MeanNDVI","948","W2.3"
35.5074119102235,0.330083071704051,34.8584725964591,36.1563512239879,"Kelso","MeanNDVI","949","W2.3"
34.0208430735448,0.345054694790385,33.3424697304574,34.6992164166323,"Kelso","MeanNDVI","950","W2.3"
36.3022058285793,0.449087792247762,35.4193046782212,37.1851069789373,"Kelso","MeanNDVI","951","W2.3"
36.1604351259281,0.336447905739722,35.49898262568,36.8218876261761,"Kelso","MeanNDVI","952","W2.3"
34.9838937739564,0.311781586649415,34.3709349577404,35.5968525901724,"Kelso","MeanNDVI","953","W2.3"
35.8256508585864,0.637366497253105,34.572596058749,37.0787056584238,"Kelso","MeanNDVI","954","W2.3"
34.9409410512446,0.244775917254987,34.4597145680158,35.4221675344734,"Kelso","MeanNDVI","955","W2.3"
36.6148114632115,1.37069451368242,33.9200426812268,39.3095802451962,"Kelso","MeanNDVI","957","W2.3"
35.5964957885379,0.375100241661885,34.8590532648717,36.3339383122041,"Kelso","MeanNDVI","958","W2.3"
35.6776731101892,0.448489531679528,34.795948132849,36.5593980875293,"Kelso","MeanNDVI","959","W2.3"
35.3195947962307,0.351418879618212,34.6287095429943,36.010480049467,"Kelso","MeanNDVI","960","W2.3"
36.4078093910865,0.366073318512657,35.6881136887996,37.1275050933733,"Kelso","MeanNDVI","961","W2.3"
35.9150461273445,0.376325701468534,35.1751943645681,36.6548978901209,"Kelso","MeanNDVI","962","W2.3"
36.4321877606363,0.452748027380461,35.5420906324204,37.3222848888521,"Kelso","MeanNDVI","963","W2.3"
34.2488569659715,0.309332051183189,33.6407139067596,34.8570000251833,"Kelso","MeanNDVI","964","W2.3"
36.0021268604451,0.318316885630012,35.3763197257322,36.627933995158,"Kelso","MeanNDVI","965","W2.3"
36.9997731926131,0.449237972018006,36.116576790649,37.8829695945772,"Kelso","MeanNDVI","966","W2.3"
37.5113501146807,0.0785820162599354,37.3568588242226,37.6658414051388,"Kelso","MeanNDVI","967","W2.3"
36.2283284459785,0.71260973852303,34.8273463468009,37.6293105451562,"Kelso","MeanNDVI","968","W2.3"
35.87166853042,0.433887787719248,35.0186504045292,36.7246866563109,"Kelso","MeanNDVI","969","W2.3"
36.2645271999987,0.381741892483493,35.5140272714066,37.0150271285908,"Kelso","MeanNDVI","970","W2.3"
35.8094940078673,1.35636263295964,33.1429015294815,38.476086486253,"Kelso","MeanNDVI","971","W2.3"
36.1268154292188,0.423504580917766,35.2942105619106,36.959420296527,"Kelso","MeanNDVI","972","W2.3"
35.4500398859765,0.304956255903657,34.8504995871886,36.0495801847644,"Kelso","MeanNDVI","973","W2.3"
35.4332434955571,0.379579145131149,34.686995502017,36.1794914890971,"Kelso","MeanNDVI","974","W2.3"
35.5833429940803,0.32749235308951,34.9394970016765,36.2271889864841,"Kelso","MeanNDVI","975","W2.3"
36.887451210909,0.754290256793969,35.4045257185592,38.3703767032587,"Kelso","MeanNDVI","976","W2.3"
36.9421541214854,0.449687945602377,36.0580730769144,37.8262351660564,"Kelso","MeanNDVI","977","W2.3"
35.9439390997222,0.531252495978916,34.8995031388096,36.9883750606347,"Kelso","MeanNDVI","978","W2.3"
36.3574260504909,1.93779618239463,32.5477422689915,40.1671098319903,"Kelso","MeanNDVI","979","W2.3"
35.3298508912669,0.400127617942227,34.5432048495141,36.1164969330198,"Kelso","MeanNDVI","980","W2.3"
35.578587199222,0.368289588117653,34.8545343377837,36.3026400606602,"Kelso","MeanNDVI","981","W2.3"
36.5859157577533,0.384667999151983,35.8296631389561,37.3421683765505,"Kelso","MeanNDVI","982","W2.3"
36.7868281702563,0.608102024780972,35.591306968206,37.9823493723067,"Kelso","MeanNDVI","983","W2.3"
36.258058131967,0.448706403212055,35.3759067878254,37.1402094761087,"Kelso","MeanNDVI","984","W2.3"
36.3178207434498,0.47584259803331,35.3823199695584,37.2533215173413,"Kelso","MeanNDVI","985","W2.3"
35.8113263986736,0.405538382844906,35.0140428587759,36.6086099385712,"Kelso","MeanNDVI","986","W2.3"
36.3573846135374,0.125283011830539,36.1112637637064,36.6035054633683,"Lady Musgrave","MeanNDVI","1596","W2.3"
36.9105160016645,0.329074251370219,36.2640434015782,37.5569886017507,"Lady Musgrave","MeanNDVI","1597","W2.3"
36.352728360133,0.185218285691515,35.9888635295183,36.7165931907478,"Lady Musgrave","MeanNDVI","1598","W2.3"
36.3896157649114,0.214375449093956,35.9684711345024,36.8107603953203,"Lady Musgrave","MeanNDVI","1599","W2.3"
36.2321770920373,0.0788852026949554,36.0772056171128,36.3871485669619,"Lady Musgrave","MeanNDVI","1600","W2.3"
36.7071030757347,0.338702859620143,36.041714892358,37.3724912591114,"Lady Musgrave","MeanNDVI","1601","W2.3"
37.108485409037,0.563531964867481,36.0014161897266,38.2155546283474,"Lady Musgrave","MeanNDVI","1602","W2.3"
36.2527217886663,0.112899410109208,36.0309287589851,36.4745148183476,"Lady Musgrave","MeanNDVI","1603","W2.3"
35.8942956123661,0.0416850575513429,35.8124045272151,35.9761866975171,"Lady Musgrave","MeanNDVI","1604","W2.3"
36.3204906650604,0.0711297274640209,36.18075496813,36.4602263619909,"Lady Musgrave","MeanNDVI","1605","W2.3"
37.2068366219936,0.526403404024853,36.1727071637415,38.2409660802456,"Lady Musgrave","MeanNDVI","1606","W2.3"
36.2850310335367,0.077322044784622,36.133130411936,36.4369316551373,"Lady Musgrave","MeanNDVI","1607","W2.3"
36.5269295066355,0.10078293510101,36.3289395216161,36.724919491655,"Lady Musgrave","MeanNDVI","1608","W2.3"
35.8659631450999,0.0736210101736394,35.7213332760969,36.0105930141029,"Lady Musgrave","MeanNDVI","1609","W2.3"
36.1147784823402,0.0526846799068793,36.0112784307188,36.2182785339617,"Lady Musgrave","MeanNDVI","1610","W2.3"
36.4292042020681,0.0730654729853116,36.2856656963945,36.5727427077418,"Lady Musgrave","MeanNDVI","1611","W2.3"
35.8356620423219,0.0540144062072976,35.7295497181958,35.941774366448,"Lady Musgrave","MeanNDVI","1612","W2.3"
36.1283297020454,0.0464982964319105,36.036982917942,36.2196764861489,"Lady Musgrave","MeanNDVI","1613","W2.3"
37.0344878436647,0.339615404732883,36.3673069481287,37.7016687392006,"Lady Musgrave","MeanNDVI","1614","W2.3"
35.4743814559096,0.261145318534176,34.9613565310783,35.9874063807409,"Lady Musgrave","MeanNDVI","1615","W2.3"
36.1680360014962,0.0444558854555464,36.0807015724429,36.2553704305496,"Lady Musgrave","MeanNDVI","1616","W2.3"
36.1560267098532,0.0398589512833208,36.0777230450555,36.2343303746509,"Lady Musgrave","MeanNDVI","1617","W2.3"
36.4158749290329,0.105599450058793,36.2084228091453,36.6233270489205,"Lady Musgrave","MeanNDVI","1618","W2.3"
35.969403852975,0.0440149933425439,35.8829355648289,36.055872141121,"Lady Musgrave","MeanNDVI","1619","W2.3"
36.7053459827626,0.236153071077062,36.2414188014597,37.1692731640654,"Lady Musgrave","MeanNDVI","1620","W2.3"
37.1398453332968,0.604958637939509,35.9513926300393,38.3282980365543,"Lady Musgrave","MeanNDVI","1621","W2.3"
36.3048289314234,0.0820694899045173,36.1436018639595,36.4660559988874,"Lady Musgrave","MeanNDVI","1622","W2.3"
36.547293060199,0.108787639910742,36.3335776809571,36.761008439441,"Lady Musgrave","MeanNDVI","1623","W2.3"
36.2971805164559,0.0460668500572678,36.2066813169278,36.3876797159839,"Lady Musgrave","MeanNDVI","1624","W2.3"
36.6566284211585,0.240103011924331,36.1849415062421,37.1283153360749,"Lady Musgrave","MeanNDVI","1625","W2.3"
36.5907828227546,0.21290410898565,36.1725286678583,37.0090369776509,"Lady Musgrave","MeanNDVI","1626","W2.3"
36.2630403171837,0.0896238187811692,36.0869726275487,36.4391080068187,"Lady Musgrave","MeanNDVI","1627","W2.3"
36.4449061418766,0.107985022790065,36.2327675191713,36.6570447645819,"Lady Musgrave","MeanNDVI","1628","W2.3"
34.8507319928342,NA,NA,NA,"Lady Musgrave","MeanNDVI","1629","W2.3"
39.2620580066416,1.16206628545485,36.9791567772004,41.5449592360829,"Lady Musgrave","MeanNDVI","1630","W2.3"
38.3962513408885,0.792466060777239,36.839436753732,39.9530659280449,"Lady Musgrave","MeanNDVI","1631","W2.3"
37.2858172545802,0.452488187249791,36.3968956397724,38.174738869388,"Lady Musgrave","MeanNDVI","1632","W2.3"
37.1385962051532,0.525342692253969,36.1065505352669,38.1706418750395,"Lady Musgrave","MeanNDVI","1633","W2.3"
37.2870902756975,0.635102251505023,36.0394198726152,38.5347606787797,"Lady Musgrave","MeanNDVI","1634","W2.3"
36.6759768987589,0.304344442974021,36.0780864756949,37.2738673218229,"Lady Musgrave","MeanNDVI","1635","W2.3"
36.0423873816394,0.0445006982441193,35.9549649170141,36.1298098462648,"Lady Musgrave","MeanNDVI","1636","W2.3"
36.396708545364,0.214907843125641,35.9745180167953,36.8188990739327,"Lady Musgrave","MeanNDVI","1637","W2.3"
35.929884030623,0.0568106774667011,35.8182783786413,36.0414896826046,"Lady Musgrave","MeanNDVI","1638","W2.3"
35.8629922277745,0.0743485264803052,35.7169331392066,36.0090513163424,"Lady Musgrave","MeanNDVI","1641","W2.3"
36.0982928742988,0.05966463901631,35.9810805607937,36.215505187804,"Lady Musgrave","MeanNDVI","1642","W2.3"
37.1008014177113,0.435885738423182,36.2444956281042,37.9571072073184,"Lady Musgrave","MeanNDVI","1643","W2.3"
37.6033878937587,0.624888739975114,36.3757821275396,38.8309936599778,"Lady Musgrave","MeanNDVI","1644","W2.3"
36.0628232684814,0.0797443976011478,35.9061638888889,36.2194826480739,"Lady Musgrave","MeanNDVI","1645","W2.3"
36.2367603033869,0.0580385613444444,36.1227424502691,36.3507781565048,"Lady Musgrave","MeanNDVI","1646","W2.3"
35.955873207319,0.103076379709375,35.7533777069244,36.1583687077136,"Lady Musgrave","MeanNDVI","1647","W2.3"
37.2657289668877,0.577353418194533,36.1315072407126,38.3999506930627,"Lady Musgrave","MeanNDVI","1648","W2.3"
36.6100327893328,0.313590820885492,35.9939776817183,37.2260878969472,"Lady Musgrave","MeanNDVI","1649","W2.3"
37.239124569444,0.579099361505072,36.101472904564,38.3767762343239,"Lady Musgrave","MeanNDVI","1650","W2.3"
38.7362402183563,NA,NA,NA,"Lady Musgrave","MeanNDVI","1651","W2.3"
40.380016246393,3.47654426304222,33.5502791895267,47.2097533032593,"Lady Musgrave","MeanNDVI","1652","W2.3"
36.6375302191219,0.190235843092111,36.2638083019519,37.0112521362919,"Lady Musgrave","MeanNDVI","1653","W2.3"
36.1756863611341,0.0744093085149392,36.0295078651079,36.3218648571604,"Lady Musgrave","MeanNDVI","1654","W2.3"
36.0710696851335,0.0391504588146634,35.9941578672107,36.1479815030564,"Lady Musgrave","MeanNDVI","1655","W2.3"
36.816363841777,0.147221192537295,36.5271674225792,37.1055602609749,"Mackay","MeanNDVI","652","W2.3"
36.2573619680421,0.296321086539867,35.6752786709079,36.8394452651763,"Mackay","MeanNDVI","653","W2.3"
36.6211943514239,0.245947766678507,36.1380627301723,37.1043259726754,"Mackay","MeanNDVI","654","W2.3"
36.8052025333238,0.112550019889529,36.5841130137259,37.0262920529217,"Mackay","MeanNDVI","655","W2.3"
36.9907570200132,0.123342920901869,36.7484662842607,37.2330477557657,"Mackay","MeanNDVI","656","W2.3"
37.0080033268154,NA,NA,NA,"Mackay","MeanNDVI","657","W2.3"
36.8589790385851,0.174290878408623,36.5166078278516,37.2013502493186,"Mackay","MeanNDVI","658","W2.3"
36.4691445148785,0.135778906742548,36.2024249417261,36.735864088031,"Mackay","MeanNDVI","659","W2.3"
35.9413280143316,0.44792009450482,35.0614486628263,36.8212073658369,"Mackay","MeanNDVI","660","W2.3"
36.8353218893964,0.160807319278844,36.5194373342263,37.1512064445664,"Mackay","MeanNDVI","661","W2.3"
36.7685520365821,0.181621068752838,36.411781643482,37.1253224296823,"Mackay","MeanNDVI","662","W2.3"
37.0886008148054,0.197639029258198,36.7003652722851,37.4768363573258,"Mackay","MeanNDVI","663","W2.3"
36.5555888550168,0.119785781211821,36.3202856462855,36.7908920637481,"Mackay","MeanNDVI","664","W2.3"
36.79383155011,0.105384832323036,36.5868170869044,37.0008460133155,"Mackay","MeanNDVI","665","W2.3"
36.5299402467327,0.199537871071235,36.1379746824439,36.9219058110216,"Mackay","MeanNDVI","666","W2.3"
36.0766533625125,NA,NA,NA,"Mackay","MeanNDVI","667","W2.3"
36.3263104958341,0.200779699572938,35.9319055248962,36.720715466772,"Mackay","MeanNDVI","668","W2.3"
36.6343909085522,0.110812529496686,36.4167144573539,36.8520673597504,"Mackay","MeanNDVI","669","W2.3"
35.8627194587587,NA,NA,NA,"Mackay","MeanNDVI","670","W2.3"
35.0262445280375,0.253579197872984,34.5281219769017,35.5243670791733,"Mackay","MeanNDVI","671","W2.3"
35.4592127242786,0.353445935739028,34.76491527135,36.1535101772072,"Mackay","MeanNDVI","672","W2.3"
36.2084125141798,0.274613482737196,35.6689709127206,36.7478541156389,"Mackay","MeanNDVI","673","W2.3"
35.4375217816765,0.368843048743752,34.7129787515303,36.1620648118227,"Mackay","MeanNDVI","674","W2.3"
36.9368338445935,0.611767581319187,35.7350979338209,38.1385697553661,"Mackay","MeanNDVI","675","W2.3"
35.3617605066161,0.240446216810958,34.8894359471354,35.8340850660968,"Mackay","MeanNDVI","676","W2.3"
36.3795719724833,0.197611164308943,35.9913911669435,36.7677527780231,"Mackay","MeanNDVI","677","W2.3"
35.3472667412092,0.370107262078745,34.6202403323912,36.0742931500272,"Mackay","MeanNDVI","678","W2.3"
35.5790193389625,0.363280898564126,34.8654024118268,36.2926362660982,"Mackay","MeanNDVI","679","W2.3"
36.5498281378577,0.106919197765185,36.3397996181568,36.7598566575585,"Mackay","MeanNDVI","680","W2.3"
36.913870521799,NA,NA,NA,"Mackay","MeanNDVI","681","W2.3"
35.6191998278596,0.289727776253501,35.0500682103892,36.18833144533,"Mackay","MeanNDVI","682","W2.3"
36.4193894386511,0.212628270281247,36.0017095290824,36.8370693482197,"Mackay","MeanNDVI","683","W2.3"
36.659383308513,0.0947463315449266,36.4732667627719,36.8454998542541,"Mackay","MeanNDVI","684","W2.3"
36.8403223141965,0.110219584937338,36.6238106235901,37.056834004803,"Mackay","MeanNDVI","685","W2.3"
36.8206624650852,0.107786649703319,36.6089299516182,37.0323949785522,"Mackay","MeanNDVI","686","W2.3"
35.5381296079165,1.43759367522609,32.7141683563356,38.3620908594973,"Mackay","MeanNDVI","687","W2.3"
35.6829735933581,0.261013287238973,35.1702477640693,36.1956994226469,"Mackay","MeanNDVI","688","W2.3"
36.7288568821423,0.116980613542878,36.4990640515782,36.9586497127064,"Mackay","MeanNDVI","689","W2.3"
35.6742841029574,0.328097167676718,35.0297809277978,36.3187872781169,"Mackay","MeanNDVI","690","W2.3"
36.9412916148025,0.126877280598023,36.6920581002919,37.1905251293131,"Mackay","MeanNDVI","691","W2.3"
36.5667291930167,0.129879353859014,36.3115985055361,36.8218598804973,"Mackay","MeanNDVI","692","W2.3"
36.3940290920838,0.184411984040979,36.0317763177198,36.7562818664479,"Mackay","MeanNDVI","693","W2.3"
36.0992276624449,0.311899178698264,35.4865432786566,36.7119120462332,"Mackay","MeanNDVI","694","W2.3"
35.9393615675329,0.279746591627482,35.3898366575172,36.4888864775487,"Mackay","MeanNDVI","695","W2.3"
36.4972003515556,0.122835737304173,36.2559059104113,36.7384947927,"Mackay","MeanNDVI","696","W2.3"
36.7081089382514,0.0915709259679235,36.5282300537229,36.8879878227798,"Mackay","MeanNDVI","697","W2.3"
36.72302325534,0.144846983742898,36.4384906530148,37.0075558576652,"Mackay","MeanNDVI","698","W2.3"
35.6438536115702,0.397375075062666,34.8632632168994,36.4244440062411,"Mackay","MeanNDVI","699","W2.3"
34.548564724846,0.244102671749164,34.0690575467704,35.0280719029216,"Mackay","MeanNDVI","700","W2.3"
36.0319910371258,0.36636073187558,35.3123241877605,36.7516578864911,"Mackay","MeanNDVI","701","W2.3"
36.0599694013376,0.295474084891613,35.4795499260996,36.6403888765756,"Mackay","MeanNDVI","702","W2.3"
35.0709890164635,0.373935343302983,34.3364428520766,35.8055351808504,"Mackay","MeanNDVI","703","W2.3"
36.5574440128437,0.268287728638483,36.0304285125629,37.0844595131245,"Mackay","MeanNDVI","704","W2.3"
35.2819475295493,0.262647149749301,34.7660121950303,35.7978828640683,"Mackay","MeanNDVI","705","W2.3"
35.5161130121128,0.29019877205428,34.9460561861402,36.0861698380853,"Mackay","MeanNDVI","706","W2.3"
36.6009716774158,0.315737132159847,35.9807481453635,37.221195209468,"Mackay","MeanNDVI","707","W2.3"
36.3426122925466,0.247633234106171,35.8561697950798,36.8290547900134,"Mackay","MeanNDVI","708","W2.3"
36.795181188383,0.129338712638275,36.5411125185536,37.0492498582124,"Mackay","MeanNDVI","709","W2.3"
36.8328867010055,0.126505580556033,36.5843833417077,37.0813900603033,"Mackay","MeanNDVI","710","W2.3"
36.0115342373964,0.856917654352099,34.3282336682663,37.6948348065265,"Mackay","MeanNDVI","711","W2.3"
36.1472399435947,0.344612303524441,35.4700758448271,36.8244040423624,"Martin","MeanNDVI","539","W2.3"
35.3024891635823,0.395316705296633,34.5256907796238,36.0792875475407,"Martin","MeanNDVI","540","W2.3"
36.2504334635734,0.246347814311347,35.7663593491107,36.734507578036,"Martin","MeanNDVI","541","W2.3"
35.442812963224,0.439897748577366,34.5784127098994,36.3072132165487,"Martin","MeanNDVI","542","W2.3"
35.4186876666788,0.294763042702944,34.8394774988451,35.9978978345125,"Martin","MeanNDVI","543","W2.3"
34.9548995233267,0.319414083069008,34.3272499951961,35.5825490514573,"Martin","MeanNDVI","544","W2.3"
35.4925432190718,0.240363782653041,35.0202277428338,35.9648586953099,"Martin","MeanNDVI","545","W2.3"
34.9851577413377,0.435944356793591,34.1285259134493,35.8417895692262,"Martin","MeanNDVI","546","W2.3"
36.5611313025436,0.302380736096395,35.9669523468032,37.1553102582839,"Martin","MeanNDVI","547","W2.3"
35.5948739871413,0.270709832293549,35.0629284421396,36.126819532143,"Martin","MeanNDVI","548","W2.3"
35.4524358372199,0.253885358381493,34.9535504284855,35.9513212459543,"Martin","MeanNDVI","549","W2.3"
36.2456975202778,0.272662862834186,35.7099142650365,36.781480775519,"Martin","MeanNDVI","550","W2.3"
35.8470748577336,0.274057423053856,35.3085512879282,36.385598427539,"Martin","MeanNDVI","551","W2.3"
35.0295827959193,0.292759167051093,34.4543102491048,35.6048553427338,"Martin","MeanNDVI","552","W2.3"
35.300246600594,0.255292699542723,34.798595762711,35.8018974384769,"Martin","MeanNDVI","553","W2.3"
35.5055216443261,0.263697879417753,34.9873546054926,36.0236886831596,"Martin","MeanNDVI","554","W2.3"
35.4234605849257,0.281491348775226,34.8703293311812,35.9765918386702,"Martin","MeanNDVI","555","W2.3"
36.3835725326208,0.261778093745623,35.8691778777712,36.8979671874704,"Martin","MeanNDVI","556","W2.3"
35.5636853358323,0.249804075826377,35.072819658242,36.0545510134225,"Martin","MeanNDVI","557","W2.3"
35.3774105096719,0.315876385443305,34.7567125668443,35.9981084524995,"Martin","MeanNDVI","558","W2.3"
35.6236398721684,0.268111632815741,35.0967997960946,36.1504799482423,"Martin","MeanNDVI","559","W2.3"
34.9775508431584,0.5409882922868,33.9145074008796,36.0405942854372,"Martin","MeanNDVI","560","W2.3"
34.6895699379228,0.247754097144631,34.2027324739289,35.1764074019167,"Martin","MeanNDVI","561","W2.3"
34.6976852783204,0.441151547491948,33.8308213067729,35.564549249868,"Martin","MeanNDVI","562","W2.3"
35.9620153424234,0.287727268179667,35.3966304903589,36.5274001944879,"Martin","MeanNDVI","563","W2.3"
35.1956175551015,0.613488576496371,33.9901108603066,36.4011242498965,"Martin","MeanNDVI","564","W2.3"
34.7935618885141,0.286995830050004,34.229614314332,35.3575094626961,"Martin","MeanNDVI","565","W2.3"
35.1052509267543,0.450749473828753,34.2195270042665,35.9909748492422,"Martin","MeanNDVI","566","W2.3"
36.1600432780327,0.311796537469439,35.5473622473933,36.7727243086721,"Martin","MeanNDVI","567","W2.3"
35.6301822918292,0.264768207387115,35.1099120556711,36.1504525279872,"Martin","MeanNDVI","569","W2.3"
35.3636092698942,0.265038383728403,34.8428081365024,35.884410403286,"Martin","MeanNDVI","570","W2.3"
35.3208979509484,0.712685300777986,33.9204694274437,36.7213264744531,"Martin","MeanNDVI","571","W2.3"
35.0257514080728,0.307337838275435,34.4218317332831,35.6296710828624,"Martin","MeanNDVI","572","W2.3"
35.4638230061634,0.343599053526637,34.7886499463534,36.1389960659735,"Martin","MeanNDVI","573","W2.3"
34.8882672153023,0.401960594059594,34.0984135721425,35.6781208584621,"Martin","MeanNDVI","574","W2.3"
35.2061754762254,0.632556630030647,33.9632000052007,36.4491509472501,"Martin","MeanNDVI","575","W2.3"
35.2513159609771,0.65471731025143,33.9647946940063,36.5378372279479,"Martin","MeanNDVI","576","W2.3"
34.9191328580239,0.35933414935588,34.213040292795,35.6252254232528,"Martin","MeanNDVI","577","W2.3"
35.8858136509084,0.265126028869443,35.3648402945799,36.4067870072369,"Martin","MeanNDVI","578","W2.3"
35.0877144376735,0.720647230186308,33.6716407015716,36.5037881737753,"Martin","MeanNDVI","579","W2.3"
35.2132941619291,0.749341911103698,33.7408353010244,36.6857530228339,"Martin","MeanNDVI","580","W2.3"
35.6538897515047,0.282540479134966,35.0986969537953,36.2090825492141,"Martin","MeanNDVI","581","W2.3"
34.936566199513,0.253197551082592,34.4390323339618,35.4341000650642,"Martin","MeanNDVI","582","W2.3"
36.0447577641062,0.311712964443661,35.4322409546861,36.6572745735263,"Martin","MeanNDVI","583","W2.3"
35.0770754604172,0.326381117808429,34.4357356903766,35.7184152304578,"Martin","MeanNDVI","584","W2.3"
35.7413615204356,0.243635931671911,35.2626162626177,36.2201067782535,"Martin","MeanNDVI","585","W2.3"
35.1716350598715,0.518317158044659,34.153140457057,36.1901296626861,"Martin","MeanNDVI","586","W2.3"
35.3361746101383,0.409751917987058,34.5310109946078,36.1413382256688,"Martin","MeanNDVI","587","W2.3"
35.18965718026,0.547661332165615,34.1135011967592,36.2658131637608,"Martin","MeanNDVI","588","W2.3"
