Site_Treatment_Tank;ID;MeanNDVI;StdNDVI;Site.name;Rack.pos;Genotype;Treatment;Tank;meanTemp_hold.adj;eventID
Fitzroy Island_MMM_4;Fitzroy_2129;0.770725667476654;0.0583794340491295;Fitzroy Island;2129;845;MMM;4;28.6377777777778;Aspat_845
Fitzroy Island_MMM_8;Fitzroy_1134;0.774336218833923;0.051912397146225;Fitzroy Island;1134;845;MMM;8;29.2138888888889;Aspat_845
Fitzroy Island_+3C_10;Fitzroy_2261;0.790535449981689;0.0665904507040977;Fitzroy Island;2261;845;+3C;10;31.8266666666667;Aspat_845
Fitzroy Island_+3C_13;Fitzroy_3149;0.769479990005493;0.0583380609750748;Fitzroy Island;3149;845;+3C;13;31.8116666666667;Aspat_845
Fitzroy Island_+3C_3;Fitzroy_2285;0.729058027267456;0.0726399198174477;Fitzroy Island;2285;845;+3C;3;31.8461111111111;Aspat_845
Fitzroy Island_+6C_5;Fitzroy_2465;0.801536023616791;0.0545286871492863;Fitzroy Island;2465;845;+6C;5;33.9316666666667;Aspat_845
Fitzroy Island_+6C_7;Fitzroy_942;0.786261558532715;0.0559998042881489;Fitzroy Island;942;845;+6C;7;34.2338888888889;Aspat_845
Fitzroy Island_+6C_9;Fitzroy_2337;0.780275106430054;0.0513970367610455;Fitzroy Island;2337;845;+6C;9;33.8872222222222;Aspat_845
Fitzroy Island_+9C_12;Fitzroy_22;0.207805693149567;0.0963481143116951;Fitzroy Island;22;845;+9C;12;37.445;Aspat_845
Fitzroy Island_+9C_16;Fitzroy_1050;0.108610637485981;0.02753771468997;Fitzroy Island;1050;845;+9C;16;37.6855555555556;Aspat_845
Fitzroy Island_+9C_6;Fitzroy_154;0.133109301328659;0.0497410781681538;Fitzroy Island;154;845;+9C;6;37.7316666666667;Aspat_845
Fitzroy Island_MMM_11;Fitzroy_555;0.733506798744202;0.062078446149826;Fitzroy Island;555;846;MMM;11;28.7633333333333;Aspat_846
Fitzroy Island_MMM_4;Fitzroy_2130;0.769708275794983;0.0583716072142124;Fitzroy Island;2130;846;MMM;4;28.6377777777778;Aspat_846
Fitzroy Island_MMM_8;Fitzroy_1135;0.795088589191437;0.0625046566128731;Fitzroy Island;1135;846;MMM;8;29.2138888888889;Aspat_846
Fitzroy Island_+3C_10;Fitzroy_2262;0.716022610664368;0.0659887865185738;Fitzroy Island;2262;846;+3C;10;31.8266666666667;Aspat_846
Fitzroy Island_+3C_13;Fitzroy_3150;0.779522895812988;0.0671922191977501;Fitzroy Island;3150;846;+3C;13;31.8116666666667;Aspat_846
Fitzroy Island_+3C_3;Fitzroy_2286;0.786427080631256;0.0720745325088501;Fitzroy Island;2286;846;+3C;3;31.8461111111111;Aspat_846
Fitzroy Island_+6C_5;Fitzroy_2466;0.648652732372284;0.10134544223547;Fitzroy Island;2466;846;+6C;5;33.9316666666667;Aspat_846
Fitzroy Island_+6C_7;Fitzroy_943;0.443011343479156;0.0995516628026962;Fitzroy Island;943;846;+6C;7;34.2338888888889;Aspat_846
Fitzroy Island_+6C_9;Fitzroy_2338;0.659631669521332;0.122666954994202;Fitzroy Island;2338;846;+6C;9;33.8872222222222;Aspat_846
Fitzroy Island_+9C_12;Fitzroy_23;0.198031470179558;0.0825314819812775;Fitzroy Island;23;846;+9C;12;37.445;Aspat_846
Fitzroy Island_+9C_16;Fitzroy_1051;0.0590326078236103;0.033553671091795;Fitzroy Island;1051;846;+9C;16;37.6855555555556;Aspat_846
Fitzroy Island_+9C_6;Fitzroy_155;0.0651861578226089;0.0251077767461538;Fitzroy Island;155;846;+9C;6;37.7316666666667;Aspat_846
Fitzroy Island_MMM_11;Fitzroy_556;0.773856282234192;0.0667068809270859;Fitzroy Island;556;847;MMM;11;28.7633333333333;Aspat_847
Fitzroy Island_MMM_4;Fitzroy_2131;0.753786861896515;0.0619826279580593;Fitzroy Island;2131;847;MMM;4;28.6377777777778;Aspat_847
Fitzroy Island_MMM_8;Fitzroy_1136;0.756467163562775;0.0866598263382912;Fitzroy Island;1136;847;MMM;8;29.2138888888889;Aspat_847
Fitzroy Island_+3C_10;Fitzroy_2263;0.707857012748718;0.0676515325903893;Fitzroy Island;2263;847;+3C;10;31.8266666666667;Aspat_847
Fitzroy Island_+3C_13;Fitzroy_3151;0.798287332057953;0.048137292265892;Fitzroy Island;3151;847;+3C;13;31.8116666666667;Aspat_847
Fitzroy Island_+3C_3;Fitzroy_2287;0.801328897476196;0.0459621511399746;Fitzroy Island;2287;847;+3C;3;31.8461111111111;Aspat_847
Fitzroy Island_+6C_5;Fitzroy_2467;0.762626886367798;0.0530268140137196;Fitzroy Island;2467;847;+6C;5;33.9316666666667;Aspat_847
Fitzroy Island_+6C_7;Fitzroy_944;0.77053689956665;0.0579833649098873;Fitzroy Island;944;847;+6C;7;34.2338888888889;Aspat_847
Fitzroy Island_+6C_9;Fitzroy_2339;0.777175664901733;0.0651347488164902;Fitzroy Island;2339;847;+6C;9;33.8872222222222;Aspat_847
Fitzroy Island_+9C_12;Fitzroy_24;0.258995920419693;0.109268322587013;Fitzroy Island;24;847;+9C;12;37.445;Aspat_847
Fitzroy Island_+9C_16;Fitzroy_1052;0.095427393913269;0.0403886437416077;Fitzroy Island;1052;847;+9C;16;37.6855555555556;Aspat_847
Fitzroy Island_+9C_6;Fitzroy_156;0.260281533002853;0.0616652853786945;Fitzroy Island;156;847;+9C;6;37.7316666666667;Aspat_847
Fitzroy Island_MMM_11;Fitzroy_3140;0.780230224132538;0.0751243084669113;Fitzroy Island;3140;848;MMM;11;28.7633333333333;Aspat_848
Fitzroy Island_MMM_4;Fitzroy_2052;0.751174092292786;0.0628831163048744;Fitzroy Island;2052;848;MMM;4;28.6377777777778;Aspat_848
Fitzroy Island_MMM_8;Fitzroy_2780;0.776900112628937;0.0725769624114037;Fitzroy Island;2780;848;MMM;8;29.2138888888889;Aspat_848
Fitzroy Island_+3C_10;Fitzroy_3020;0.762427449226379;0.0723903775215149;Fitzroy Island;3020;848;+3C;10;31.8266666666667;Aspat_848
Fitzroy Island_+3C_13;Fitzroy_2212;0.735677003860474;0.0812235474586487;Fitzroy Island;2212;848;+3C;13;31.8116666666667;Aspat_848
Fitzroy Island_+3C_3;Fitzroy_349;0.781106770038605;0.0680003240704536;Fitzroy Island;349;848;+3C;3;31.8461111111111;Aspat_848
Fitzroy Island_+6C_5;Fitzroy_2456;0.763037800788879;0.0676326677203178;Fitzroy Island;2456;848;+6C;5;33.9316666666667;Aspat_848
Fitzroy Island_+6C_7;Fitzroy_2400;0.750237286090851;0.0665943026542664;Fitzroy Island;2400;848;+6C;7;34.2338888888889;Aspat_848
Fitzroy Island_+6C_9;Fitzroy_2580;0.755863785743713;0.0865156278014183;Fitzroy Island;2580;848;+6C;9;33.8872222222222;Aspat_848
Fitzroy Island_+9C_12;Fitzroy_201;0.212237298488617;0.0979773551225662;Fitzroy Island;201;848;+9C;12;37.445;Aspat_848
Fitzroy Island_+9C_16;Fitzroy_1009;0.131252855062485;0.0481860004365444;Fitzroy Island;1009;848;+9C;16;37.6855555555556;Aspat_848
Fitzroy Island_+9C_6;Fitzroy_1077;0.148279219865799;0.063037671148777;Fitzroy Island;1077;848;+9C;6;37.7316666666667;Aspat_848
Fitzroy Island_MMM_11;Fitzroy_3141;0.80391263961792;0.0662428364157677;Fitzroy Island;3141;849;MMM;11;28.7633333333333;Aspat_849
Fitzroy Island_MMM_4;Fitzroy_2053;0.813517332077026;0.0558666102588177;Fitzroy Island;2053;849;MMM;4;28.6377777777778;Aspat_849
Fitzroy Island_MMM_8;Fitzroy_2781;0.798981606960297;0.0495533719658852;Fitzroy Island;2781;849;MMM;8;29.2138888888889;Aspat_849
Fitzroy Island_+3C_10;Fitzroy_3021;0.821048200130463;0.0517405122518539;Fitzroy Island;3021;849;+3C;10;31.8266666666667;Aspat_849
Fitzroy Island_+3C_13;Fitzroy_2213;0.816089332103729;0.0446661822497845;Fitzroy Island;2213;849;+3C;13;31.8116666666667;Aspat_849
Fitzroy Island_+3C_3;Fitzroy_350;0.804430246353149;0.0497704818844795;Fitzroy Island;350;849;+3C;3;31.8461111111111;Aspat_849
Fitzroy Island_+6C_5;Fitzroy_2457;0.770161688327789;0.0786536261439323;Fitzroy Island;2457;849;+6C;5;33.9316666666667;Aspat_849
Fitzroy Island_+6C_7;Fitzroy_2401;0.814326703548431;0.0390857942402363;Fitzroy Island;2401;849;+6C;7;34.2338888888889;Aspat_849
Fitzroy Island_+6C_9;Fitzroy_2581;0.815564930438995;0.0478560961782932;Fitzroy Island;2581;849;+6C;9;33.8872222222222;Aspat_849
Fitzroy Island_+9C_12;Fitzroy_202;0.37854528427124;0.123873986303806;Fitzroy Island;202;849;+9C;12;37.445;Aspat_849
Fitzroy Island_+9C_16;Fitzroy_1010;0.207201033830643;0.0948769822716713;Fitzroy Island;1010;849;+9C;16;37.6855555555556;Aspat_849
Fitzroy Island_+9C_6;Fitzroy_1078;0.392755299806595;0.114384233951569;Fitzroy Island;1078;849;+9C;6;37.7316666666667;Aspat_849
Fitzroy Island_MMM_11;Fitzroy_3142;0.798364460468292;0.0503735244274139;Fitzroy Island;3142;850;MMM;11;28.7633333333333;Aspat_850
Fitzroy Island_MMM_4;Fitzroy_2054;0.77666836977005;0.0773709788918495;Fitzroy Island;2054;850;MMM;4;28.6377777777778;Aspat_850
Fitzroy Island_MMM_8;Fitzroy_2782;0.718914747238159;0.0897676944732666;Fitzroy Island;2782;850;MMM;8;29.2138888888889;Aspat_850
Fitzroy Island_+3C_10;Fitzroy_3022;0.667077004909515;0.0700492560863495;Fitzroy Island;3022;850;+3C;10;31.8266666666667;Aspat_850
Fitzroy Island_+3C_13;Fitzroy_2214;0.672924280166626;0.109810180962086;Fitzroy Island;2214;850;+3C;13;31.8116666666667;Aspat_850
Fitzroy Island_+3C_3;Fitzroy_351;0.724692583084106;0.0833653584122658;Fitzroy Island;351;850;+3C;3;31.8461111111111;Aspat_850
Fitzroy Island_+6C_5;Fitzroy_2458;0.684628844261169;0.103657893836498;Fitzroy Island;2458;850;+6C;5;33.9316666666667;Aspat_850
Fitzroy Island_+6C_7;Fitzroy_2402;0.364099472761154;0.102862916886806;Fitzroy Island;2402;850;+6C;7;34.2338888888889;Aspat_850
Fitzroy Island_+6C_9;Fitzroy_2582;0.755528092384338;0.0740919411182404;Fitzroy Island;2582;850;+6C;9;33.8872222222222;Aspat_850
Fitzroy Island_+9C_12;Fitzroy_203;0.177342712879181;0.0724615156650543;Fitzroy Island;203;850;+9C;12;37.445;Aspat_850
Fitzroy Island_+9C_16;Fitzroy_1011;0.117865897715092;0.0321232639253139;Fitzroy Island;1011;850;+9C;16;37.6855555555556;Aspat_850
Fitzroy Island_+9C_6;Fitzroy_1079;0.241742938756943;0.0655637308955193;Fitzroy Island;1079;850;+9C;6;37.7316666666667;Aspat_850
Fitzroy Island_MMM_11;Fitzroy_3143;0.752027750015259;0.0906538814306259;Fitzroy Island;3143;851;MMM;11;28.7633333333333;Aspat_851
Fitzroy Island_MMM_4;Fitzroy_2055;0.768681108951569;0.0727761462330818;Fitzroy Island;2055;851;MMM;4;28.6377777777778;Aspat_851
Fitzroy Island_MMM_8;Fitzroy_2783;0.71307784318924;0.074925884604454;Fitzroy Island;2783;851;MMM;8;29.2138888888889;Aspat_851
Fitzroy Island_+3C_10;Fitzroy_3023;0.748211979866028;0.0807003006339073;Fitzroy Island;3023;851;+3C;10;31.8266666666667;Aspat_851
Fitzroy Island_+3C_13;Fitzroy_2215;0.770668506622314;0.100896753370762;Fitzroy Island;2215;851;+3C;13;31.8116666666667;Aspat_851
Fitzroy Island_+3C_3;Fitzroy_352;0.769674956798553;0.0627738535404205;Fitzroy Island;352;851;+3C;3;31.8461111111111;Aspat_851
Fitzroy Island_+6C_5;Fitzroy_2459;0.677219927310944;0.109179422259331;Fitzroy Island;2459;851;+6C;5;33.9316666666667;Aspat_851
Fitzroy Island_+6C_7;Fitzroy_2403;0.685979127883911;0.112883314490318;Fitzroy Island;2403;851;+6C;7;34.2338888888889;Aspat_851
Fitzroy Island_+6C_9;Fitzroy_2583;0.739027619361877;0.0785927921533585;Fitzroy Island;2583;851;+6C;9;33.8872222222222;Aspat_851
Fitzroy Island_+9C_12;Fitzroy_204;0.281387597322464;0.109208613634109;Fitzroy Island;204;851;+9C;12;37.445;Aspat_851
Fitzroy Island_+9C_16;Fitzroy_1012;0.0813920795917511;0.0257042963057756;Fitzroy Island;1012;851;+9C;16;37.6855555555556;Aspat_851
Fitzroy Island_+9C_6;Fitzroy_1080;0.299494028091431;0.0881299078464508;Fitzroy Island;1080;851;+9C;6;37.7316666666667;Aspat_851
Fitzroy Reef_MMM_13;FitzroyReef_3096;0.665499806404114;0.0786424577236176;Fitzroy Reef;3096;1656;MMM;13;27.4783333333333;Aspat_1656
Fitzroy Reef_MMM_7;FitzroyReef_445;0.71989905834198;0.100552715361118;Fitzroy Reef;445;1656;MMM;7;27.7105555555556;Aspat_1656
Fitzroy Reef_MMM_9;FitzroyReef_3000;0.730277001857758;0.109504260122776;Fitzroy Reef;3000;1656;MMM;9;27.6077777777778;Aspat_1656
Fitzroy Reef_+3C_10;FitzroyReef_5448;0.75334769487381;0.0922294929623604;Fitzroy Reef;5448;1656;+3C;10;30.1205555555556;Aspat_1656
Fitzroy Reef_+3C_14;FitzroyReef_5444;0.773641288280487;0.0828259363770485;Fitzroy Reef;5444;1656;+3C;14;29.8638888888889;Aspat_1656
Fitzroy Reef_+3C_8;FitzroyReef_5452;0.715061664581299;0.1036092415452;Fitzroy Reef;5452;1656;+3C;8;30.3316666666667;Aspat_1656
Fitzroy Reef_+6C_11;FitzroyReef_1093;0.709138929843903;0.0895328149199486;Fitzroy Reef;1093;1656;+6C;11;32.9366666666667;Aspat_1656
Fitzroy Reef_+6C_2;FitzroyReef_429;0.578827381134033;0.0953532680869102;Fitzroy Reef;429;1656;+6C;2;33.2238888888889;Aspat_1656
Fitzroy Reef_+6C_4;FitzroyReef_2340;0.75763601064682;0.0688457861542702;Fitzroy Reef;2340;1656;+6C;4;33.1855555555556;Aspat_1656
Fitzroy Reef_+9C_1;FitzroyReef_929;0.461879938840866;0.130089968442917;Fitzroy Reef;929;1656;+9C;1;35.9205555555556;Aspat_1656
Fitzroy Reef_+9C_12;FitzroyReef_2664;0.460105985403061;0.154138550162315;Fitzroy Reef;2664;1656;+9C;12;35.7994444444444;Aspat_1656
Fitzroy Reef_+9C_3;FitzroyReef_2676;0.343078345060349;0.145051091909409;Fitzroy Reef;2676;1656;+9C;3;36.4666666666667;Aspat_1656
Fitzroy Reef_MMM_13;FitzroyReef_3097;0.79064679145813;0.0733083784580231;Fitzroy Reef;3097;1657;MMM;13;27.4783333333333;Aspat_1657
Fitzroy Reef_MMM_7;FitzroyReef_446;0.665817558765411;0.127303659915924;Fitzroy Reef;446;1657;MMM;7;27.7105555555556;Aspat_1657
Fitzroy Reef_MMM_9;FitzroyReef_3001;0.70942610502243;0.105041280388832;Fitzroy Reef;3001;1657;MMM;9;27.6077777777778;Aspat_1657
Fitzroy Reef_+3C_10;FitzroyReef_5449;0.685666143894196;0.116443507373333;Fitzroy Reef;5449;1657;+3C;10;30.1205555555556;Aspat_1657
Fitzroy Reef_+3C_14;FitzroyReef_5445;0.723569571971893;0.112539045512676;Fitzroy Reef;5445;1657;+3C;14;29.8638888888889;Aspat_1657
Fitzroy Reef_+3C_8;FitzroyReef_5453;0.780767858028412;0.0788221880793571;Fitzroy Reef;5453;1657;+3C;8;30.3316666666667;Aspat_1657
Fitzroy Reef_+6C_11;FitzroyReef_1094;0.746383845806122;0.111621908843517;Fitzroy Reef;1094;1657;+6C;11;32.9366666666667;Aspat_1657
Fitzroy Reef_+6C_2;FitzroyReef_430;0.68340528011322;0.133105635643005;Fitzroy Reef;430;1657;+6C;2;33.2238888888889;Aspat_1657
Fitzroy Reef_+6C_4;FitzroyReef_2341;0.721548974514008;0.0986728668212891;Fitzroy Reef;2341;1657;+6C;4;33.1855555555556;Aspat_1657
Fitzroy Reef_+9C_1;FitzroyReef_930;0.674150288105011;0.13113084435463;Fitzroy Reef;930;1657;+9C;1;35.9205555555556;Aspat_1657
Fitzroy Reef_+9C_12;FitzroyReef_2665;0.564223110675812;0.153352364897728;Fitzroy Reef;2665;1657;+9C;12;35.7994444444444;Aspat_1657
Fitzroy Reef_+9C_3;FitzroyReef_2677;0.447767704725266;0.1552604585886;Fitzroy Reef;2677;1657;+9C;3;36.4666666666667;Aspat_1657
Fitzroy Reef_MMM_13;FitzroyReef_3098;0.731992185115814;0.101276971399784;Fitzroy Reef;3098;1658;MMM;13;27.4783333333333;Aspat_1658
Fitzroy Reef_MMM_7;FitzroyReef_447;0.684073269367218;0.0712471529841423;Fitzroy Reef;447;1658;MMM;7;27.7105555555556;Aspat_1658
Fitzroy Reef_MMM_9;FitzroyReef_3002;0.677438974380493;0.0807952284812927;Fitzroy Reef;3002;1658;MMM;9;27.6077777777778;Aspat_1658
Fitzroy Reef_+3C_10;FitzroyReef_5450;0.633609473705292;0.117961816489697;Fitzroy Reef;5450;1658;+3C;10;30.1205555555556;Aspat_1658
Fitzroy Reef_+3C_14;FitzroyReef_5446;0.655205011367798;0.0712823644280434;Fitzroy Reef;5446;1658;+3C;14;29.8638888888889;Aspat_1658
Fitzroy Reef_+3C_8;FitzroyReef_5454;0.662436544895172;0.0797773450613022;Fitzroy Reef;5454;1658;+3C;8;30.3316666666667;Aspat_1658
Fitzroy Reef_+6C_11;FitzroyReef_1095;0.650173604488373;0.0828897729516029;Fitzroy Reef;1095;1658;+6C;11;32.9366666666667;Aspat_1658
Fitzroy Reef_+6C_2;FitzroyReef_431;0.663635313510895;0.0837611928582191;Fitzroy Reef;431;1658;+6C;2;33.2238888888889;Aspat_1658
Fitzroy Reef_+6C_4;FitzroyReef_2342;0.746580600738525;0.0623299442231655;Fitzroy Reef;2342;1658;+6C;4;33.1855555555556;Aspat_1658
Fitzroy Reef_+9C_1;FitzroyReef_931;0.483127623796463;0.13872966170311;Fitzroy Reef;931;1658;+9C;1;35.9205555555556;Aspat_1658
Fitzroy Reef_+9C_12;FitzroyReef_2666;0.442819029092789;0.16608601808548;Fitzroy Reef;2666;1658;+9C;12;35.7994444444444;Aspat_1658
Fitzroy Reef_+9C_3;FitzroyReef_2678;0.348758310079575;0.106764174997807;Fitzroy Reef;2678;1658;+9C;3;36.4666666666667;Aspat_1658
Fitzroy Reef_MMM_13;FitzroyReef_3099;0.590022206306458;0.125365227460861;Fitzroy Reef;3099;1659;MMM;13;27.4783333333333;Aspat_1659
Fitzroy Reef_MMM_7;FitzroyReef_448;0.692286491394043;0.099666565656662;Fitzroy Reef;448;1659;MMM;7;27.7105555555556;Aspat_1659
Fitzroy Reef_MMM_9;FitzroyReef_3003;0.668979108333588;0.123115547001362;Fitzroy Reef;3003;1659;MMM;9;27.6077777777778;Aspat_1659
Fitzroy Reef_+3C_10;FitzroyReef_5451;0.632983922958374;0.090056374669075;Fitzroy Reef;5451;1659;+3C;10;30.1205555555556;Aspat_1659
Fitzroy Reef_+3C_14;FitzroyReef_5447;0.616112530231476;0.0790722146630287;Fitzroy Reef;5447;1659;+3C;14;29.8638888888889;Aspat_1659
Fitzroy Reef_+3C_8;FitzroyReef_5455;0.658269762992859;0.0916777700185776;Fitzroy Reef;5455;1659;+3C;8;30.3316666666667;Aspat_1659
Fitzroy Reef_+6C_11;FitzroyReef_1096;0.751579105854034;0.0789836570620537;Fitzroy Reef;1096;1659;+6C;11;32.9366666666667;Aspat_1659
Fitzroy Reef_+6C_2;FitzroyReef_432;0.696096241474152;0.122748345136642;Fitzroy Reef;432;1659;+6C;2;33.2238888888889;Aspat_1659
Fitzroy Reef_+6C_4;FitzroyReef_2343;0.752470672130585;0.0898896455764771;Fitzroy Reef;2343;1659;+6C;4;33.1855555555556;Aspat_1659
Fitzroy Reef_+9C_1;FitzroyReef_932;0.397751808166504;0.14371457695961;Fitzroy Reef;932;1659;+9C;1;35.9205555555556;Aspat_1659
Fitzroy Reef_+9C_12;FitzroyReef_2667;0.373448878526688;0.13886646926403;Fitzroy Reef;2667;1659;+9C;12;35.7994444444444;Aspat_1659
Fitzroy Reef_+9C_3;FitzroyReef_2679;0.451572149991989;0.139031425118446;Fitzroy Reef;2679;1659;+9C;3;36.4666666666667;Aspat_1659
Fitzroy Reef_MMM_13;FitzroyReef_2104;0.68815952539444;0.0778354778885841;Fitzroy Reef;2104;1660;MMM;13;27.4783333333333;Aspat_1660
Fitzroy Reef_MMM_7;FitzroyReef_2720;0.713752448558807;0.0664479956030846;Fitzroy Reef;2720;1660;MMM;7;27.7105555555556;Aspat_1660
Fitzroy Reef_MMM_9;FitzroyReef_2036;0.678691983222961;0.0588993839919567;Fitzroy Reef;2036;1660;MMM;9;27.6077777777778;Aspat_1660
Fitzroy Reef_+3C_10;FitzroyReef_5436;0.707095146179199;0.0796511843800545;Fitzroy Reef;5436;1660;+3C;10;30.1205555555556;Aspat_1660
Fitzroy Reef_+3C_14;FitzroyReef_5432;0.730715334415436;0.0821743980050087;Fitzroy Reef;5432;1660;+3C;14;29.8638888888889;Aspat_1660
Fitzroy Reef_+3C_8;FitzroyReef_5440;0.752299666404724;0.0606204755604267;Fitzroy Reef;5440;1660;+3C;8;30.3316666666667;Aspat_1660
Fitzroy Reef_+6C_11;FitzroyReef_309;0.733796060085297;0.0654056891798973;Fitzroy Reef;309;1660;+6C;11;32.9366666666667;Aspat_1660
Fitzroy Reef_+6C_2;FitzroyReef_2776;0.598159193992615;0.144232645630836;Fitzroy Reef;2776;1660;+6C;2;33.2238888888889;Aspat_1660
Fitzroy Reef_+6C_4;FitzroyReef_2368;0.671039164066315;0.0765208676457405;Fitzroy Reef;2368;1660;+6C;4;33.1855555555556;Aspat_1660
Fitzroy Reef_+9C_1;FitzroyReef_2640;0.184756815433502;0.0378669686615467;Fitzroy Reef;2640;1660;+9C;1;35.9205555555556;Aspat_1660
Fitzroy Reef_+9C_12;FitzroyReef_1057;0.192633166909218;0.0596597269177437;Fitzroy Reef;1057;1660;+9C;12;35.7994444444444;Aspat_1660
Fitzroy Reef_+9C_3;FitzroyReef_101;0.0647638663649559;0.0383467078208923;Fitzroy Reef;101;1660;+9C;3;36.4666666666667;Aspat_1660
Fitzroy Reef_MMM_13;FitzroyReef_2105;0.627463698387146;0.0812737569212914;Fitzroy Reef;2105;1661;MMM;13;27.4783333333333;Aspat_1661
Fitzroy Reef_MMM_7;FitzroyReef_2721;0.618922472000122;0.0733219981193542;Fitzroy Reef;2721;1661;MMM;7;27.7105555555556;Aspat_1661
Fitzroy Reef_MMM_9;FitzroyReef_2037;0.569699645042419;0.0976819172501564;Fitzroy Reef;2037;1661;MMM;9;27.6077777777778;Aspat_1661
Fitzroy Reef_+3C_10;FitzroyReef_5437;0.619531869888306;0.0977477133274078;Fitzroy Reef;5437;1661;+3C;10;30.1205555555556;Aspat_1661
Fitzroy Reef_+3C_14;FitzroyReef_5433;0.567640364170074;0.0802340433001518;Fitzroy Reef;5433;1661;+3C;14;29.8638888888889;Aspat_1661
Fitzroy Reef_+3C_8;FitzroyReef_5441;0.654083013534546;0.0918273031711578;Fitzroy Reef;5441;1661;+3C;8;30.3316666666667;Aspat_1661
Fitzroy Reef_+6C_11;FitzroyReef_310;0.697200298309326;0.0788711830973625;Fitzroy Reef;310;1661;+6C;11;32.9366666666667;Aspat_1661
Fitzroy Reef_+6C_2;FitzroyReef_2777;0.595800876617432;0.103548780083656;Fitzroy Reef;2777;1661;+6C;2;33.2238888888889;Aspat_1661
Fitzroy Reef_+6C_4;FitzroyReef_2369;0.655541300773621;0.0784817859530449;Fitzroy Reef;2369;1661;+6C;4;33.1855555555556;Aspat_1661
Fitzroy Reef_+9C_1;FitzroyReef_2641;0.286440491676331;0.121214121580124;Fitzroy Reef;2641;1661;+9C;1;35.9205555555556;Aspat_1661
Fitzroy Reef_+9C_12;FitzroyReef_1058;0.154026672244072;0.061764944344759;Fitzroy Reef;1058;1661;+9C;12;35.7994444444444;Aspat_1661
Fitzroy Reef_+9C_3;FitzroyReef_102;0.072215810418129;0.0308293141424656;Fitzroy Reef;102;1661;+9C;3;36.4666666666667;Aspat_1661
Fitzroy Reef_MMM_13;FitzroyReef_2106;0.733973026275635;0.0838883817195892;Fitzroy Reef;2106;1662;MMM;13;27.4783333333333;Aspat_1662
Fitzroy Reef_MMM_7;FitzroyReef_2722;0.677354335784912;0.102072611451149;Fitzroy Reef;2722;1662;MMM;7;27.7105555555556;Aspat_1662
Fitzroy Reef_MMM_9;FitzroyReef_2038;0.711039423942566;0.0971944108605385;Fitzroy Reef;2038;1662;MMM;9;27.6077777777778;Aspat_1662
Fitzroy Reef_+3C_10;FitzroyReef_5438;0.720621883869171;0.121981896460056;Fitzroy Reef;5438;1662;+3C;10;30.1205555555556;Aspat_1662
Fitzroy Reef_+3C_14;FitzroyReef_5434;0.801002085208893;0.0620561540126801;Fitzroy Reef;5434;1662;+3C;14;29.8638888888889;Aspat_1662
Fitzroy Reef_+3C_8;FitzroyReef_5442;0.696072518825531;0.10725699365139;Fitzroy Reef;5442;1662;+3C;8;30.3316666666667;Aspat_1662
Fitzroy Reef_+6C_11;FitzroyReef_311;0.771619141101837;0.0919858813285828;Fitzroy Reef;311;1662;+6C;11;32.9366666666667;Aspat_1662
Fitzroy Reef_+6C_2;FitzroyReef_2778;0.674527645111084;0.100019343197346;Fitzroy Reef;2778;1662;+6C;2;33.2238888888889;Aspat_1662
Fitzroy Reef_+6C_4;FitzroyReef_2370;0.65709000825882;0.133446931838989;Fitzroy Reef;2370;1662;+6C;4;33.1855555555556;Aspat_1662
Fitzroy Reef_+9C_1;FitzroyReef_2642;0.258615553379059;0.117326244711876;Fitzroy Reef;2642;1662;+9C;1;35.9205555555556;Aspat_1662
Fitzroy Reef_+9C_12;FitzroyReef_1059;0.350801467895508;0.131630927324295;Fitzroy Reef;1059;1662;+9C;12;35.7994444444444;Aspat_1662
