Genotype;CF_OM;MMM;DHW_freq_sup8;DHW_collection;CF_ss;SSTA_freq_stdev;Km_to_coastline;DHW_max;Lat;TSA_DHW_stdev;DHW_freq_sup4;Depth_corrected;Health.Chart;DTR;DTR_ss;MMM_eReefs;LMM;OM;OMsd;AR;ROTC_ss;Chl_a_OM;Kd_490_OM;NO3_OM;Oxygen_OM;PH_OM;PIP_OM;TOTAL_NITROGEN_OM;alk_OM;salt_OM;Velocity_OM;CF30a;DHW_max_1year;DHW_freq_sup4_1year;DHW_max_6year;DHW_freq_sup4_6year
665;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,2;2.5;0.564737381277978;0.781011704636932;29.880014012012;24.4919899825632;27.2589105132813;2.13289484701848;6.37455364864865;0.0327834608108108;0.178022475;0.0657230175;0.274817225;6718.11025;8.0604327;0.0016171489;58.410523;2239.41945;34.9711472972973;0.0861495870691208;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
666;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,6;4.5;0.615136802797216;0.861093470055085;29.9155523567567;24.4958065973346;27.2746056314552;2.14548096419145;6.45889786486486;0.0328938110810811;0.177465875;0.0652651175;0.275423425;6717.38025;8.0599375;0.0015837305;58.411475;2239.42225;34.9698997297297;0.0906082644951176;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
667;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,3;2.5;0.577337236657788;0.80103214599147;29.8888985981982;24.492944136256;27.2628342928248;2.13604137631172;6.3956397027027;0.0328110483783784;0.177883325;0.0656085425;0.274968775;6717.92775;8.0603089;0.0016087943;58.410761;2239.42015;34.9708354054054;0.0872637187992227;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
668;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,2;4;0.51433795975874;0.70092993921878;29.8444756672673;24.4881733677917;27.2432153951075;2.12030872984551;6.29020943243243;0.0326731105405405;0.17859057;0.0661710333333333;0.274233716666667;6718.7634;8.06090713333333;0.00165008883333333;58.409838;2239.41666666667;34.9723948648649;0.081697035323715;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
669;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,5;2.5;0.476538393619312;0.640868615155165;29.8178219087087;24.4853109067131;27.2314440564771;2.11086914196578;6.22695127027027;0.0325903478378378;0.17907699;0.0664551533333333;0.273915216666667;6718.8498;8.06115393333333;0.00167228183333333;58.410726;2239.41466666667;34.9733305405405;0.078362269691792;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
670;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,1;3.5;0.51433795975874;0.70092993921878;29.8444756672673;24.4881733677917;27.2432153951075;2.12030872984551;6.29020943243243;0.0326731105405405;0.17859057;0.0661710333333333;0.274233716666667;6718.7634;8.06090713333333;0.00165008883333333;58.409838;2239.41666666667;34.9723948648649;0.081697035323715;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
671;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0;2.5;0.52693781513855;0.720950380573318;29.8533602534535;24.4891275214846;27.2471391746509;2.12345525913875;6.31129548648649;0.0327006981081081;0.178439925;0.0660664425;0.274362575;6718.65775;8.0608041;0.0016422127;58.409809;2239.41735;34.972082972973;0.0828095449171698;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
672;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,4;3;0.577337236657788;0.80103214599147;29.8888985981982;24.492944136256;27.2628342928248;2.13604137631172;6.3956397027027;0.0328110483783784;0.177883325;0.0656085425;0.274968775;6717.92775;8.0603089;0.0016087943;58.410761;2239.42015;34.9708354054054;0.0872637187992227;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
673;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,3;3;0.564737381277978;0.781011704636932;29.880014012012;24.4919899825632;27.2589105132813;2.13289484701848;6.37455364864865;0.0327834608108108;0.178022475;0.0657230175;0.274817225;6718.11025;8.0604327;0.0016171489;58.410523;2239.41945;34.9711472972973;0.0861495870691208;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
674;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,3;3;0.577337236657788;0.80103214599147;29.8888985981982;24.492944136256;27.2628342928248;2.13604137631172;6.3956397027027;0.0328110483783784;0.177883325;0.0656085425;0.274968775;6717.92775;8.0603089;0.0016087943;58.410761;2239.42015;34.9708354054054;0.0872637187992227;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
675;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,5;3;0.602536947417407;0.841073028700547;29.9066677705706;24.4948524436418;27.2706818519117;2.14233443489821;6.43781181081081;0.0328662235135135;0.177605025;0.0653795925;0.275271875;6717.56275;8.0600613;0.0015920851;58.411237;2239.42155;34.9702116216216;0.089493070904894;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
676;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,4;3;0.589937092037597;0.821052587346009;29.8977831843844;24.4938982899489;27.2667580723682;2.13918790560497;6.41672575675676;0.0328386359459459;0.177744175;0.0654940675;0.275120325;6717.74525;8.0601851;0.0016004397;58.410999;2239.42085;34.9705235135135;0.0883782179872729;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
677;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,5;4;0.602536947417407;0.841073028700547;29.9066677705706;24.4948524436418;27.2706818519117;2.14233443489821;6.43781181081081;0.0328662235135135;0.177605025;0.0653795925;0.275271875;6717.56275;8.0600613;0.0015920851;58.411237;2239.42155;34.9702116216216;0.089493070904894;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
678;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,5;4;0.602536947417407;0.841073028700547;29.9066677705706;24.4948524436418;27.2706818519117;2.14233443489821;6.43781181081081;0.0328662235135135;0.177605025;0.0653795925;0.275271875;6717.56275;8.0600613;0.0015920851;58.411237;2239.42155;34.9702116216216;0.089493070904894;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
679;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,5;2.5;0.589937092037597;0.821052587346009;29.8977831843844;24.4938982899489;27.2667580723682;2.13918790560497;6.41672575675676;0.0328386359459459;0.177744175;0.0654940675;0.275120325;6717.74525;8.0601851;0.0016004397;58.410999;2239.42085;34.9705235135135;0.0883782179872729;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
680;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,5;2.5;0.589937092037597;0.821052587346009;29.8977831843844;24.4938982899489;27.2667580723682;2.13918790560497;6.41672575675676;0.0328386359459459;0.177744175;0.0654940675;0.275120325;6717.74525;8.0601851;0.0016004397;58.410999;2239.42085;34.9705235135135;0.0883782179872729;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
681;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,4;4;0.577337236657788;0.80103214599147;29.8888985981982;24.492944136256;27.2628342928248;2.13604137631172;6.3956397027027;0.0328110483783784;0.177883325;0.0656085425;0.274968775;6717.92775;8.0603089;0.0016087943;58.410761;2239.42015;34.9708354054054;0.0872637187992227;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
682;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,6;3;0.602536947417407;0.841073028700547;29.9066677705706;24.4948524436418;27.2706818519117;2.14233443489821;6.43781181081081;0.0328662235135135;0.177605025;0.0653795925;0.275271875;6717.56275;8.0600613;0.0015920851;58.411237;2239.42155;34.9702116216216;0.089493070904894;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
683;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,5;3.5;0.589937092037597;0.821052587346009;29.8977831843844;24.4938982899489;27.2667580723682;2.13918790560497;6.41672575675676;0.0328386359459459;0.177744175;0.0654940675;0.275120325;6717.74525;8.0601851;0.0016004397;58.410999;2239.42085;34.9705235135135;0.0883782179872729;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
684;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,6;3;0.602536947417407;0.841073028700547;29.9066677705706;24.4948524436418;27.2706818519117;2.14233443489821;6.43781181081081;0.0328662235135135;0.177605025;0.0653795925;0.275271875;6717.56275;8.0600613;0.0015920851;58.411237;2239.42155;34.9702116216216;0.089493070904894;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
685;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,5;4;0.589937092037597;0.821052587346009;29.8977831843844;24.4938982899489;27.2667580723682;2.13918790560497;6.41672575675676;0.0328386359459459;0.177744175;0.0654940675;0.275120325;6717.74525;8.0601851;0.0016004397;58.410999;2239.42085;34.9705235135135;0.0883782179872729;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
686;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,8;3.5;0.627736658177026;0.881113911409623;29.9244369429429;24.4967607510275;27.2785294109986;2.1486274934847;6.47998391891892;0.0329213986486486;0.177326725;0.0651506425;0.275574975;6717.19775;8.0598137;0.0015753759;58.411713;2239.42295;34.9695878378378;0.0917237863320758;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
687;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,7;4;0.615136802797216;0.861093470055085;29.9155523567567;24.4958065973346;27.2746056314552;2.14548096419145;6.45889786486486;0.0328938110810811;0.177465875;0.0652651175;0.275423425;6717.38025;8.0599375;0.0015837305;58.411475;2239.42225;34.9698997297297;0.0906082644951176;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
688;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,9;4;0.64663644124674;0.91114457344143;29.9377638222222;24.4981919815668;27.2844150803138;2.15334728742456;6.511613;0.03296278;0.177118;0.06497893;0.2758023;6716.924;8.059628;0.001562844;58.41207;2239.424;34.96912;0.0933976588208554;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
689;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,6;3.5;0.615136802797216;0.861093470055085;29.9155523567567;24.4958065973346;27.2746056314552;2.14548096419145;6.45889786486486;0.0328938110810811;0.177465875;0.0652651175;0.275423425;6717.38025;8.0599375;0.0015837305;58.411475;2239.42225;34.9698997297297;0.0906082644951176;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
690;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,7;4;0.627736658177026;0.881113911409623;29.9244369429429;24.4967607510275;27.2785294109986;2.1486274934847;6.47998391891892;0.0329213986486486;0.177326725;0.0651506425;0.275574975;6717.19775;8.0598137;0.0015753759;58.411713;2239.42295;34.9695878378378;0.0917237863320758;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
691;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,8;3.5;0.640336513556835;0.901134352764161;29.9333215291291;24.4977149047204;27.2824531905421;2.15177402277794;6.50106997297297;0.0329489862162162;0.177187575;0.0650361675;0.275726525;6717.01525;8.0596899;0.0015670213;58.411951;2239.42365;34.9692759459459;0.0928396245835461;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
692;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,8;2.5;0.640336513556835;0.901134352764161;29.9333215291291;24.4977149047204;27.2824531905421;2.15177402277794;6.50106997297297;0.0329489862162162;0.177187575;0.0650361675;0.275726525;6717.01525;8.0596899;0.0015670213;58.411951;2239.42365;34.9692759459459;0.0928396245835461;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
693;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,6;3.5;0.615136802797216;0.861093470055085;29.9155523567567;24.4958065973346;27.2746056314552;2.14548096419145;6.45889786486486;0.0328938110810811;0.177465875;0.0652651175;0.275423425;6717.38025;8.0599375;0.0015837305;58.411475;2239.42225;34.9698997297297;0.0906082644951176;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
694;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,9;2.5;0.391094770986941;0.508833922012841;29.7393270370371;24.4738093486943;27.1954890646246;2.08465855981793;6.04802393333333;0.0323507833333333;0.18053625;0.0673075133333333;0.272959716666667;6719.109;8.06189433333333;0.00173886083333333;58.41339;2239.40866666667;34.9766113333333;0.0712989158223328;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
695;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,8;4;0.564737381277978;0.781011704636932;29.880014012012;24.4919899825632;27.2589105132813;2.13289484701848;6.37455364864865;0.0327834608108108;0.178022475;0.0657230175;0.274817225;6718.11025;8.0604327;0.0016171489;58.410523;2239.41945;34.9711472972973;0.0861495870691208;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
696;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,7;4.5;0.539537670518359;0.740970821927856;29.8622448396396;24.4900816751774;27.2510629541944;2.12660178843199;6.33238154054054;0.0327282856756757;0.178300775;0.0659519675;0.274514125;6718.47525;8.0606803;0.0016338581;58.410047;2239.41805;34.9717710810811;0.083922484517199;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
697;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0;2;0.413539116720264;0.540766408382475;29.7733989777778;24.4805401382488;27.2118251587598;2.09513649549956;6.121521;0.03245241;0.17988769;0.0669286866666667;0.273384383333333;6718.9938;8.06156526666667;0.00170927016666667;58.412206;2239.41133333333;34.97489;0.0728148024176218;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
698;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,3;2;0.451338682859693;0.600827732446089;29.8000527363364;24.4834025993274;27.2235964973902;2.10457608337929;6.18477916216216;0.0325351727027027;0.17940127;0.0666445666666667;0.273702883333333;6718.9074;8.06131846666667;0.00168707716666667;58.411318;2239.41333333333;34.9739543243243;0.0761415969024645;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
699;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,6;3;0.379872598120279;0.492867678828023;29.7222910666667;24.470443953917;27.187321017557;2.07941959197711;6.0112754;0.03229997;0.18086053;0.0674969266666667;0.272747383333333;6719.1666;8.06205886666667;0.00175365616666667;58.413982;2239.40733333333;34.977472;0.0705444141226199;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
700;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,7;3;0.379872598120279;0.492867678828023;29.7222910666667;24.470443953917;27.187321017557;2.07941959197711;6.0112754;0.03229997;0.18086053;0.0674969266666667;0.272747383333333;6719.1666;8.06205886666667;0.00175365616666667;58.413982;2239.40733333333;34.977472;0.0705444141226199;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
701;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,2;2;0.407928030286933;0.532783286790066;29.7648809925926;24.4788574408602;27.207741135226;2.09251701157915;6.10314673333333;0.0324270033333333;0.18004983;0.0670233933333333;0.273278216666667;6719.0226;8.06164753333333;0.00171666783333333;58.412502;2239.41066666667;34.9753203333333;0.0724349928513315;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
702;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,4;3;0.396705857420272;0.516817043605249;29.7478450222222;24.4754920460829;27.1995730881584;2.08727804373834;6.0663982;0.03237619;0.18037411;0.0672128066666667;0.273065883333333;6719.0802;8.06181206666667;0.00173146316666667;58.413094;2239.40933333333;34.976181;0.0716770406931944;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
703;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;1,1;3;0.363039338820287;0.468918314050798;29.6967371111111;24.4653958617511;27.1750689469555;2.07156114021589;5.9561526;0.03222375;0.181489747058824;0.0676508290196078;0.272662760784314;6719.24590196078;8.06220392156863;0.00177043450980392;58.4151849019608;2239.40768627451;34.978763;0.069417174065406;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
704;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,1;4;0.426138972100074;0.560786849737013;29.782283563964;24.4814942919417;27.2157489383033;2.0982830247928;6.14260705405405;0.0324799975675676;0.17972555;0.06683398;0.27349055;6718.965;8.061483;0.0017018725;58.41191;2239.412;34.9745781081081;0.0739231382197143;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
705;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,3;3;0.489138248999121;0.660889056509704;29.8267064948949;24.486265060406;27.2353678360206;2.11401567125902;6.24803732432432;0.0326179354054054;0.17891485;0.0663604466666667;0.274021383333333;6718.821;8.06107166666667;0.00166488416666667;58.41043;2239.41533333333;34.9730186486486;0.0794733783830444;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
706;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,1;5;0.463938538239502;0.620848173800628;29.8089373225225;24.4843567530203;27.2275202769336;2.10772261267253;6.20586521621622;0.0325627602702703;0.17923913;0.06654986;0.27380905;6718.8786;8.0612362;0.0016796795;58.411022;2239.414;34.9736424324324;0.077251668463083;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
707;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,3;3;0.413539116720264;0.540766408382475;29.7733989777778;24.4805401382488;27.2118251587598;2.09513649549956;6.121521;0.03245241;0.17988769;0.0669286866666667;0.273384383333333;6718.9938;8.06156526666667;0.00170927016666667;58.412206;2239.41133333333;34.97489;0.0728148024176218;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
708;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;-0,1;2;0.463938538239502;0.620848173800628;29.8089373225225;24.4843567530203;27.2275202769336;2.10772261267253;6.20586521621622;0.0325627602702703;0.17923913;0.06654986;0.27380905;6718.8786;8.0612362;0.0016796795;58.411022;2239.414;34.9736424324324;0.077251668463083;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
709;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,4;3;0.407928030286933;0.532783286790066;29.7648809925926;24.4788574408602;27.207741135226;2.09251701157915;6.10314673333333;0.0324270033333333;0.18004983;0.0670233933333333;0.273278216666667;6719.0226;8.06164753333333;0.00171666783333333;58.412502;2239.41066666667;34.9753203333333;0.0724349928513315;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
710;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,8;3;0.396705857420272;0.516817043605249;29.7478450222222;24.4754920460829;27.1995730881584;2.08727804373834;6.0663982;0.03237619;0.18037411;0.0672128066666667;0.273065883333333;6719.0802;8.06181206666667;0.00173146316666667;58.413094;2239.40933333333;34.976181;0.0716770406931944;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
711;0.9336209;28.786;0.00131482834185537;2.56142857142857;0.9257112;0.164225527950923;20.37;8.80714285714285;-16.0384;0.801666279180733;0.012417823228634;0,2;5;0.451338682859693;0.600827732446089;29.8000527363364;24.4834025993274;27.2235964973902;2.10457608337929;6.18477916216216;0.0325351727027027;0.17940127;0.0666445666666667;0.273702883333333;6718.9074;8.06131846666667;0.00168707716666667;58.411318;2239.41333333333;34.9739543243243;0.0761415969024645;-0.000597758838931539;2.38657142857143;0;8.80714285714285;0.0430537061695517
712;0.9336209;28.707;0.00102264426588751;2.96485714285714;0.9257112;0.176572165836161;40.914;8.42342857142856;-16.0724;0.978692295639828;0.0227903579254931;0;5;0.509806225885829;0.719801444170979;29.725665390991;24.7548708830489;27.2915622207191;1.95368557786058;5.86521710810811;0.0311929316216216;0.19747896;0.044996046;0.49661112;6749.6458;8.0654898;0.00029550894;52.926466;2248.4106;35.0177964864865;0.0787867056704966;-0.0217125326740539;2.79157142857143;0;8.42342857142856;0.102040816326531
713;0.9336209;28.707;0.00102264426588751;2.96485714285714;0.9257112;0.176572165836161;40.914;8.42342857142856;-16.0724;0.978692295639828;0.0227903579254931;-0,2;4;0.535499825492204;0.760722693763037;29.7427611987988;24.7571366645909;27.2996089535483;1.95956734491407;5.91014208108108;0.0312432862162162;0.19715402;0.044925842;0.49724854;6748.6096;8.0652346;0.00029099558;52.925272;2248.4132;35.0174548648649;0.0806233152744302;-0.0217125326740539;2.79157142857143;0;8.42342857142856;0.102040816326531
714;0.9336209;28.707;0.00102264426588751;2.96485714285714;0.9257112;0.176572165836161;40.914;8.42342857142856;-16.0724;0.978692295639828;0.0227903579254931;-0,5;5;0.586887024704955;0.842565192947153;29.7769528144144;24.7616682276747;27.3157024192067;1.97133087902106;5.99999202702703;0.0313439954054054;0.19650414;0.044785434;0.49852338;6746.5372;8.0647242;0.00028196886;52.922884;2248.4184;35.0167716216216;0.0843006133869282;-0.0217125326740539;2.79157142857143;0;8.42342857142856;0.102040816326531
715;0.9336209;28.707;0.00102264426588751;2.96485714285714;0.9257112;0.176572165836161;40.914;8.42342857142856;-16.0724;0.978692295639828;0.0227903579254931;-0,5;5;0.586887024704955;0.842565192947153;29.7769528144144;24.7616682276747;27.3157024192067;1.97133087902106;5.99999202702703;0.0313439954054054;0.19650414;0.044785434;0.49852338;6746.5372;8.0647242;0.00028196886;52.922884;2248.4184;35.0167716216216;0.0843006133869282;-0.0217125326740539;2.79157142857143;0;8.42342857142856;0.102040816326531
716;0.9336209;28.707;0.00102264426588751;2.96485714285714;0.9257112;0.176572165836161;40.914;8.42342857142856;-16.0724;0.978692295639828;0.0227903579254931;-0,4;5;0.574040224901768;0.822104568151124;29.7684049105105;24.7605353369037;27.3116790527921;1.96838999549432;5.97752954054054;0.0313188181081081;0.19666661;0.044820536;0.49820467;6747.0553;8.0648518;0.00028422554;52.923481;2248.4171;35.0169424324324;0.0833808070957008;-0.0217125326740539;2.79157142857143;0;8.42342857142856;0.102040816326531
717;0.9336209;28.707;0.00102264426588751;2.96485714285714;0.9257112;0.176572165836161;40.914;8.42342857142856;-16.0724;0.978692295639828;0.0227903579254931;-0,7;3;0.599733824508143;0.863025817743182;29.7855007183183;24.7628011184456;27.3197257856213;1.97427176254781;6.02245451351351;0.0313691727027027;0.19634167;0.044750332;0.49884209;6746.0191;8.0645966;0.00027971218;52.922287;2248.4197;35.0166008108108;0.0852207235239965;-0.0217125326740539;2.79157142857143;0;8.42342857142856;0.102040816326531
718;0.9336209;28.707;0.00102264426588751;2.96485714285714;0.9257112;0.176572165836161;40.914;8.42342857142856;-16.0724;0.978692295639828;0.0227903579254931;-0,6;3;0.586887024704955;0.842565192947153;29.7769528144144;24.7616682276747;27.3157024192067;1.97133087902106;5.99999202702703;0.0313439954054054;0.19650414;0.044785434;0.49852338;6746.5372;8.0647242;0.00028196886;52.922884;2248.4184;35.0167716216216;0.0843006133869282;-0.0217125326740539;2.79157142857143;0;8.42342857142856;0.102040816326531
