Reef.name;Site name;Morph;Collection date;Species;Genotype;Type;Depth;Time;% colony collected;Health Chart;Comments;Tide_adjust;Depth_corrected;Lat;Lon;eventID
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1613;NA;2.3;24/03/2022 08:53;15;D3/D4;NA;1.11505428143255;1,2;-23,88355432;152,4162366;Aspat_1613
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1614;NA;3.8;24/03/2022 09:00;20;E4;NA;1.13307165545269;2,7;-23,8834099;152,4165353;Aspat_1614
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1615;NA;4.8;24/03/2022 09:06;25;D4/D5;NA;1.14920894289035;3,7;-23,88336388;152,4167807;Aspat_1615
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1616;NA;2.3;24/03/2022 09:20;20;B4;NA;1.18903730755372;1,1;-23,88349799;152,4164156;Aspat_1616
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1617;NA;NA;;;NA;NA;NA;;-23,90760938;152,3866694;Aspat_1617
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1618;NA;NA;;;NA;NA;NA;;-23,90765657;152,3866973;Aspat_1618
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1619;NA;3.1;24/03/2022 11:48;10;D4;NA;1.60760816473152;1,5;-23,90766101;152,3866995;Aspat_1619
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1620;NA;3;24/03/2022 12:03;5;E5;NA;1.630511844993;1,4;-23,90769848;152,3866834;Aspat_1620
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1621;NA;2.7;24/03/2022 12:06;10;C3;NA;1.63434546425524;1,1;-23,90772924;152,3867169;Aspat_1621
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1622;NA;2.7;24/03/2022 12:12;5;E3;NA;1.6412388608622;1,1;-23,90789662;152,3867519;Aspat_1622
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1623;NA;2.5;24/03/2022 12:16;10;C4;NA;1.64525211055935;0,9;-23,9080216;152,3867485;Aspat_1623
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1624;NA;1.1;24/03/2022 12:20;10;D3;NA;1.64879246737657;-0,5;-23,9083101;152,3865646;Aspat_1624
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1625;NA;0.6;24/03/2022 12:31;5;E3;NA;1.65604994003584;-1,1;-23,90832678;152,3865125;Aspat_1625
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1626;NA;1;24/03/2022 14:47;15;B4;NA;1.44060356828868;-0,4;-23,90860246;152,3867034;Aspat_1626
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1627;NA;1;24/03/2022 14:52;5;E3;NA;1.423862288906;-0,4;-23,90872367;152,386629;Aspat_1627
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1628;NA;1;24/03/2022 14:54;10;E3;NA;1.41705826440436;-0,4;-23,90881679;152,386503;Aspat_1628
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1629;NA;1;24/03/2022 14:58;10;B3;NA;1.40327755086727;-0,4;-23,90892844;152,3864628;Aspat_1629
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1630;NA;1;24/03/2022 15:00;5;D2;NA;1.39630515442935;-0,4;-23,90908836;152,386376;Aspat_1630
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1631;NA;1;24/03/2022 15:04;5;C3;NA;1.38220714080604;-0,4;-23,90915475;152,3863735;Aspat_1631
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1632;NA;1;24/03/2022 15:08;10;E3;NA;1.36791949603873;-0,4;-23,90931292;152,3862838;Aspat_1632
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1633;NA;1;24/03/2022 15:10;10;B3/E3;NA;1.36071011604751;-0,4;-23,90933219;152,3862881;Aspat_1633
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1634;NA;1;24/03/2022 15:14;5;E4;NA;1.34617146851196;-0,3;-23,90942582;152,3862434;Aspat_1634
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1635;NA;1;24/03/2022 15:20;10;E3;NA;1.32409782908806;-0,3;-23,90954635;152,3860341;Aspat_1635
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1636;NA;1;24/03/2022 15:23;10;D2;NA;1.31295820812608;-0,3;-23,90977342;152,3860339;Aspat_1636
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1637;NA;1;24/03/2022 15:28;15;E3;NA;1.29426684677123;-0,3;-23,9101558;152,3860247;Aspat_1637
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1638;NA;1;24/03/2022 15:30;10;E3;NA;1.28675322786182;-0,3;-23,90985128;152,3857347;Aspat_1638
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1641;NA;2.6;24/03/2022 11:45;20;C5;NA;1.60230695115054;1;-23,9083231;152,3863455;Aspat_1641
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1642;NA;2.3;24/03/2022 11:47;10;C3;NA;1.60586696314225;0,7;-23,90838822;152,3863165;Aspat_1642
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1643;NA;2.3;24/03/2022 11:50;15;D3;NA;1.61101215554863;0,7;-23,90839644;152,3863147;Aspat_1643
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1644;NA;3.5;24/03/2022 11:57;15;C4;NA;1.62208668383432;1,9;-23,90854949;152,3861689;Aspat_1644
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1645;NA;3.4;24/03/2022 12:08;10;C3;NA;1.63675864435757;1,8;-23,90860758;152,386056;Aspat_1645
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1646;NA;1.9;24/03/2022 12:37;5;C3;NA;1.65845515476035;0,2;-23,90953411;152,3859078;Aspat_1646
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1647;NA;2.2;24/03/2022 12:40;15;C5;NA;1.65924272879649;0,5;-23,90953512;152,3858995;Aspat_1647
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1648;NA;2.2;24/03/2022 12:42;15;C5;NA;1.65961356580742;0,5;-23,9095891;152,3859064;Aspat_1648
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1649;NA;3.7;24/03/2022 12:50;5;D5;NA;1.65984932008968;2;-23,90987844;152,3857418;Aspat_1649
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1650;NA;1;24/03/2022 14:33;10;E3;NA;1.48519726948896;-0,5;-23,90845218;152,386493;Aspat_1650
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1651;NA;1;24/03/2022 14:36;15;E3;NA;1.47594664471388;-0,5;-23,90848931;152,3865544;Aspat_1651
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1652;NA;1;24/03/2022 14:38;15;D2;NA;1.46968339605842;-0,5;-23,90852552;152,3866161;Aspat_1652
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1653;NA;1;24/03/2022 14:45;5;E3;NA;1.44718709173875;-0,4;-23,90854991;152,3866916;Aspat_1653
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1654;NA;1;24/03/2022 14:42;10;E3;NA;1.4569348937715;-0,5;-23,90853968;152,3866672;Aspat_1654
Lady Musgrave;Lady Musgrave;NA;24/03/2022;Aspat;1655;NA;1;24/03/2022 15:33;10;E3;NA;1.27545038571042;-0,3;;;Aspat_1655
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1656;NA;2.5;25/03/2022 13:53;25;C3;NA;1.76800860196621;0,7;-23,61269848;152,1551499;Aspat_1656
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1657;NA;2.3;25/03/2022 13:57;10;C3;NA;1.77128525691613;0,5;-23,61273696;152,1551793;Aspat_1657
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1658;NA;2.1;25/03/2022 13:58;5;D4;NA;1.77202387426784;0,3;-23,61273981;152,1551789;Aspat_1658
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1659;NA;1.2;25/03/2022 14:04;5;D2;NA;1.77577394781856;-0,6;-23,61276244;152,1551767;Aspat_1659
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1660;NA;1.2;25/03/2022 14:06;10;D3;NA;1.77676296176663;-0,6;-23,61279085;152,1551679;Aspat_1660
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1661;NA;1.2;25/03/2022 14:09;10;D2;NA;1.77800049180942;-0,6;-23,61285313;152,155153;Aspat_1661
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1662;NA;1.2;25/03/2022 14:11;10;D3;NA;1.77866108176488;-0,6;-23,61286864;152,1551611;Aspat_1662
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1663;NA;1.2;25/03/2022 14:13;10;D3;NA;1.77918984132237;-0,6;-23,61289487;152,1551909;Aspat_1663
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1664;NA;1.2;25/03/2022 14:16;15;D3;NA;1.77973539244717;-0,6;-23,61289144;152,155196;Aspat_1664
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1665;NA;1.2;25/03/2022 14:19;10;D3;NA;1.77998346015427;-0,6;-23,61294835;152,1551952;Aspat_1665
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1666;NA;1.2;25/03/2022 14:22;10;D2;NA;1.77993305768213;-0,6;-23,61311037;152,155027;Aspat_1666
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1667;NA;1.2;25/03/2022 14:24;15;B4;NA;1.77973225181687;-0,6;-23,61315354;152,1549629;Aspat_1667
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1668;NA;1.2;25/03/2022 14:26;5;D2;NA;1.77939764566262;-0,6;-23,61314868;152,1549424;Aspat_1668
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1669;NA;1.2;25/03/2022 14:29;5;E4;NA;1.77864510298807;-0,6;-23,6132102;152,1549204;Aspat_1669
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1670;NA;1.2;25/03/2022 14:32;10;D2;NA;1.77759229008931;-0,6;-23,61324825;152,1548894;Aspat_1670
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1671;NA;1.2;25/03/2022 14:33;10;D2;NA;1.77717474859312;-0,6;-23,61323677;152,1548745;Aspat_1671
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1672;NA;1.2;25/03/2022 14:36;10;D3;NA;1.77572277287835;-0,6;-23,61323434;152,1548535;Aspat_1672
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1673;NA;1.1;25/03/2022 14:47;5;B4;NA;1.7678577046375;-0,7;-23,61330198;152,1548048;Aspat_1673
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1674;NA;1.1;25/03/2022 14:49;5;D2;NA;1.76600252523639;-0,7;-23,61333735;152,1547489;Aspat_1674
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1675;NA;1.1;25/03/2022 14:51;5;E3;NA;1.76401787072145;-0,7;-23,61333995;152,1546884;Aspat_1675
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1676;NA;1.1;25/03/2022 14:52;10;D2;NA;1.76297718408682;-0,7;-23,61333442;152,1546905;Aspat_1676
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1677;NA;1.1;25/03/2022 14:55;5;B3;NA;1.7596626777854;-0,7;-23,613377;152,1546883;Aspat_1677
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1678;NA;1.1;25/03/2022 14:58;10;B3;NA;1.75606135558045;-0,7;-23,61338505;152,1546684;Aspat_1678
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1679;NA;1.1;25/03/2022 15:00;10;D3;NA;1.75350238414184;-0,7;-23,61339368;152,1546109;Aspat_1679
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1680;NA;1;25/03/2022 15:04;5;C4;NA;1.74800867508778;-0,7;-23,61335688;152,1544077;Aspat_1680
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1681;NA;2;25/03/2022 15:06;10;E4;NA;1.74507566811525;0,3;-23,61333325;152,1543921;Aspat_1681
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1682;NA;1;25/03/2022 15:12;5;D2;NA;1.73554324022704;-0,7;-23,6131967;152,1543092;Aspat_1682
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1683;NA;1;25/03/2022 15:14;5;D3;NA;1.73212463189904;-0,7;-23,61311716;152,1543358;Aspat_1683
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1684;NA;1;25/03/2022 15:19;10;D2;NA;1.72306079660839;-0,7;-23,61304265;152,1543612;Aspat_1684
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1685;NA;1;25/03/2022 15:21;10;D2;NA;1.71923133479496;-0,7;-23,61297802;152,1544509;Aspat_1685
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1686;NA;1;25/03/2022 15:27;5;D2;NA;1.70705950839215;-0,7;-23,61292337;152,1544842;Aspat_1686
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1687;NA;1;25/03/2022 15:01;5;B3/B4;NA;1.75217577000904;-0,8;-23,61279773;152,1476459;Aspat_1687
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1688;NA;1;25/03/2022 15:03;5;E3/E4;NA;1.74942880731044;-0,7;-23,61268482;152,1476954;Aspat_1688
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1689;NA;1;25/03/2022 14:57;10;E4;NA;1.75729351134879;-0,8;-23,61283083;152,1475072;Aspat_1689
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1690;NA;1;25/03/2022 14:49;5;E3/E4;NA;1.76600252523639;-0,8;-23,61320064;152,1471301;Aspat_1690
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1691;NA;1;25/03/2022 14:47;10;E3/E4;NA;1.7678577046375;-0,8;-23,6131807;152,1471603;Aspat_1691
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1692;NA;1;25/03/2022 14:45;10;E4;NA;1.7695828245012;-0,8;-23,61311691;152,1474468;Aspat_1692
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1693;NA;1;25/03/2022 14:43;5;E3/E4;NA;1.77117734137563;-0,8;-23,61308808;152,1474849;Aspat_1693
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1694;NA;1;25/03/2022 14:39;5;E3;NA;1.77397259822194;-0,8;-23,61294986;152,1475393;Aspat_1694
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1695;NA;1;25/03/2022 14:34;10;D3/D4;NA;1.77672395778791;-0,8;-23,61271592;152,1478878;Aspat_1695
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1696;NA;1;25/03/2022 14:31;5;D3/D4;NA;1.77797654939206;-0,8;-23,61271424;152,147891;Aspat_1696
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1697;NA;1;25/03/2022 14:28;5;D3;NA;1.77892934462791;-0,8;-23,61268122;152,1479282;Aspat_1697
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1698;NA;1;25/03/2022 14:24;5;D3/D4;NA;1.77973225181687;-0,8;-23,61267929;152,1480325;Aspat_1698
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1699;NA;1;25/03/2022 14:22;5;B3/B4;NA;1.77993305768213;-0,8;-23,61263922;152,1480894;Aspat_1699
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1700;NA;1;25/03/2022 14:18;10;E3/E4;NA;1.77993384211609;-0,8;-23,61261995;152,1481099;Aspat_1700
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1701;NA;1;25/03/2022 14:16;10;E3/B4;NA;1.77973539244717;-0,8;-23,6125663;152,1481586;Aspat_1701
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1702;NA;1;25/03/2022 14:11;5;E3;NA;1.77866108176488;-0,8;-23,61244711;152,1482531;Aspat_1702
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1703;NA;1;25/03/2022 14:08;5;E3/E4;NA;1.77762083340222;-0,8;-23,61241744;152,1483251;Aspat_1703
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1704;NA;1;25/03/2022 14:06;5;E3;NA;1.77676296176663;-0,8;-23,61237461;152,1483562;Aspat_1704
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1705;NA;1;25/03/2022 14:05;5;E3/E4;NA;1.77628482628654;-0,8;-23,61233228;152,1483573;Aspat_1705
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1706;NA;1;25/03/2022 14:02;5;E3;NA;1.77465415008441;-0,8;-23,61230537;152,1483886;Aspat_1706
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1707;NA;1;25/03/2022 13:59;5;E3/E4;NA;1.77273013479872;-0,8;-23,61223681;152,1483894;Aspat_1707
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1708;NA;1;25/03/2022 13:56;10;E3;NA;1.77051434968395;-0,8;-23,61219741;152,1483736;Aspat_1708
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1709;NA;1;25/03/2022 13:53;10;E3/E4;NA;1.76800860196621;-0,8;-23,61212407;152,148339;Aspat_1709
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1710;NA;1;25/03/2022 13:51;10;E3;NA;1.76617801271566;-0,8;-23,61204537;152,1483796;Aspat_1710
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1711;NA;1;25/03/2022 13:48;5;D3;NA;1.76319365164157;-0,8;-23,61202022;152,1484059;Aspat_1711
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1712;NA;1;25/03/2022 13:45;10;E3/E4;NA;1.75992529883085;-0,8;-23,61199122;152,1484624;Aspat_1712
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1713;NA;1;25/03/2022 13:42;5;B3/B4;NA;1.75637561999893;-0,8;-23,61193506;152,1484239;Aspat_1713
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1714;NA;1.1;25/03/2022 13:40;10;E3/E4;NA;1.75385429555087;-0,7;-23,61183649;152,1483399;Aspat_1714
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1715;NA;1;25/03/2022 13:37;10;E4;NA;1.74984228597283;-0,7;-23,61178771;152,1482628;Aspat_1715
Fitzroy Reef;Fitzroy Reef;NA;25/03/2022;Aspat;1716;NA;1;25/03/2022 13:36;15;B4/B5;NA;1.74844409203955;-0,7;-23,61177354;152,148235;Aspat_1716
Heron;Heron;NA;26/03/2022;Aspat;1717;NA;2.2;26/03/2022 16:03;15;C5;NA;1.9877920989828;0,2;-23,43974219;151,9800225;Aspat_1717
Heron;Heron;NA;26/03/2022;Aspat;1718;NA;1.2;26/03/2022 16:10;20;B4;NA;1.99365800608227;-0,8;-23,43960883;151,9798389;Aspat_1718
Heron;Heron;NA;26/03/2022;Aspat;1719;NA;1.2;26/03/2022 16:10;15;B4;NA;1.99365800608227;-0,8;-23,43965795;151,9797847;Aspat_1719
Heron;Heron;NA;26/03/2022;Aspat;1720;NA;1;26/03/2022 16:11;15;B5;NA;1.99434170500944;-1;-23,43968485;151,9797746;Aspat_1720
Heron;Heron;NA;26/03/2022;Aspat;1721;NA;1;26/03/2022 16:14;20;B5;NA;1.99616002921025;-1;-23,43969902;151,9797729;Aspat_1721
Heron;Heron;NA;26/03/2022;Aspat;1722;NA;1;26/03/2022 16:15;15;B5;NA;1.99668837593652;-1;-23,43974303;151,9797493;Aspat_1722
Heron;Heron;NA;26/03/2022;Aspat;1723;NA;1.1;26/03/2022 16:17;15;D4;NA;1.99762815496412;-0,9;-23,43975342;151,979739;Aspat_1723
Heron;Heron;NA;26/03/2022;Aspat;1724;NA;1.2;26/03/2022 16:19;25;B4;NA;1.9984117892481;-0,8;-23,43977496;151,9797213;Aspat_1724
Heron;Heron;NA;26/03/2022;Aspat;1725;NA;1;26/03/2022 16:25;15;D4;NA;1.9998234427666;-1;-23,43968452;151,9795906;Aspat_1725
Heron;Heron;NA;26/03/2022;Aspat;1726;NA;1.4;26/03/2022 16:24;15;D4;NA;1.99968613592381;-0,6;-23,43975786;151,979636;Aspat_1726
Heron;Heron;NA;26/03/2022;Aspat;1727;NA;0.7;26/03/2022 16:26;10;B6;NA;1.9999215273595;-1,3;-23,43966725;151,9795826;Aspat_1727
Heron;Heron;NA;26/03/2022;Aspat;1728;NA;1.2;26/03/2022 16:32;20;B6;NA;1.9997049498552;-0,8;-23,43961998;151,9797301;Aspat_1728
Heron;Heron;NA;26/03/2022;Aspat;1729;NA;1;26/03/2022 16:33;15;D4;NA;1.99953901248985;-1;-23,43966071;151,9797433;Aspat_1729
Heron;Heron;NA;26/03/2022;Aspat;1730;NA;1;26/03/2022 16:34;25;C4;NA;1.999336227863;-1;-23,43967086;151,9797437;Aspat_1730
Heron;Heron;NA;26/03/2022;Aspat;1731;NA;1.2;26/03/2022 16:37;20;D4;NA;1.99850697172228;-0,8;-23,43963532;151,9797716;Aspat_1731
Heron;Heron;NA;26/03/2022;Aspat;1732;NA;0.7;26/03/2022 11:55;10;E4;NA;1.16031922586765;-0,5;-23,43907163;151,9822522;Aspat_1732
Heron;Heron;NA;26/03/2022;Aspat;1733;NA;0.8;26/03/2022 11:57;10;E4;NA;1.16544159453538;-0,4;-23,43908429;151,9822389;Aspat_1733
Heron;Heron;NA;26/03/2022;Aspat;1734;NA;0.7;26/03/2022 11:58;10;E4/E5;NA;1.16804966313068;-0,5;-23,43905579;151,982217;Aspat_1734
Heron;Heron;NA;26/03/2022;Aspat;1735;NA;0.8;26/03/2022 12:01;10;B3/B4;NA;1.17605875732391;-0,4;-23,4390055;151,9820785;Aspat_1735
Heron;Heron;NA;26/03/2022;Aspat;1736;NA;1.3;26/03/2022 12:04;10;E3/E4;NA;1.18434042645374;0,1;-23,43897323;151,9820732;Aspat_1736
Heron;Heron;NA;26/03/2022;Aspat;1737;NA;2.2;26/03/2022 12:06;10;B3/B4;NA;1.19000987243159;1;-23,43888187;151,9819631;Aspat_1737
Heron;Heron;NA;26/03/2022;Aspat;1738;NA;1.3;26/03/2022 12:09;10;B3;NA;1.19873175754438;0,1;-23,43889008;151,9818672;Aspat_1738
Heron;Heron;NA;26/03/2022;Aspat;1739;NA;0.5;26/03/2022 12:13;10;B3/B4;NA;1.21075698749129;-0,7;-23,43914372;151,9818917;Aspat_1739
Heron;Heron;NA;26/03/2022;Aspat;1740;NA;0.6;26/03/2022 12:15;10;B3/B4;NA;1.21693478271449;-0,6;-23,43939216;151,9819606;Aspat_1740
Heron;Heron;NA;26/03/2022;Aspat;1741;NA;1.7;26/03/2022 12:19;10;E4/E5;NA;1.2296103088178;0,5;-23,43929082;151,9817874;Aspat_1741
Heron;Heron;NA;26/03/2022;Aspat;1742;NA;1.6;26/03/2022 12:22;20;E3/E4;NA;1.23938845708237;0,4;-23,43927607;151,9816192;Aspat_1742
Heron;Heron;NA;26/03/2022;Aspat;1743;NA;0.7;26/03/2022 12:27;10;B3/B4;NA;1.25618047832966;-0,6;-23,43950188;151,9816625;Aspat_1743
Heron;Heron;NA;26/03/2022;Aspat;1744;NA;0.6;26/03/2022 12:30;10;E3/E4;NA;1.26654028734135;-0,7;-23,43941965;151,9818036;Aspat_1744
Heron;Heron;NA;26/03/2022;Aspat;1745;NA;0.5;26/03/2022 12:35;10;E3/E4;NA;1.28425571274495;-0,8;-23,43925687;151,9821311;Aspat_1745
Heron;Heron;NA;26/03/2022;Aspat;1746;NA;0.6;26/03/2022 12:37;10;E3/E4;NA;1.29149209499564;-0,7;-23,43924254;151,9822725;Aspat_1746
Heron;Heron;NA;26/03/2022;Aspat;1747;NA;1;26/03/2022 11:53;20;C4;NA;1.15532331823085;-0,2;-23,43946181;151,9828142;Aspat_1747
Heron;Heron;NA;26/03/2022;Aspat;1748;NA;0.8;26/03/2022 12:04;10;C5;NA;1.18434042645374;-0,4;-23,43984369;151,9830175;Aspat_1748
Heron;Heron;NA;26/03/2022;Aspat;1749;NA;0.5;26/03/2022 12:05;10;B4;NA;1.18716047392551;-0,7;-23,43983229;151,9829794;Aspat_1749
Heron;Heron;NA;26/03/2022;Aspat;1750;NA;0.5;26/03/2022 12:08;5;B4;NA;1.19579575835034;-0,7;-23,43974604;151,9829475;Aspat_1750
Heron;Heron;NA;26/03/2022;Aspat;1751;NA;0.5;26/03/2022 12:10;5;B4;NA;1.20169613137667;-0,7;-23,43969793;151,9829468;Aspat_1751
Heron;Heron;NA;26/03/2022;Aspat;1752;NA;0.5;26/03/2022 12:22;5;C5;NA;1.23938845708237;-0,7;-23,43973992;151,9829582;Aspat_1752
Heron;Heron;NA;26/03/2022;Aspat;1753;NA;0.5;26/03/2022 12:24;10;D3;NA;1.24603240094533;-0,7;-23,43975744;151,9827861;Aspat_1753
Heron;Heron;NA;26/03/2022;Aspat;1754;NA;0.5;26/03/2022 12:36;30;D3;NA;1.28786347706135;-0,8;-23,43952434;151,9828049;Aspat_1754
Heron;Heron;NA;26/03/2022;Aspat;1755;NA;0.5;26/03/2022 12:37;20;D3;NA;1.29149209499564;-0,8;-23,43952711;151,9827924;Aspat_1755
Heron;Heron;NA;26/03/2022;Aspat;1756;NA;0.5;26/03/2022 12:39;10;C3;NA;1.29881066523897;-0,8;-23,43953029;151,9828023;Aspat_1756
Heron;Heron;NA;26/03/2022;Aspat;1757;NA;0.5;26/03/2022 12:40;15;D3;NA;1.3025;-0,8;-23,4395168;151,9827985;Aspat_1757
Heron;Heron;NA;26/03/2022;Aspat;1758;NA;0.5;26/03/2022 12:41;5;D3;NA;1.30620895333502;-0,8;-23,43949375;151,9827862;Aspat_1758
Heron;Heron;NA;26/03/2022;Aspat;1759;NA;0.8;26/03/2022 15:14;10;B4;NA;1.896641531494;-1,1;-23,4402156;151,9805621;Aspat_1759
Heron;Heron;NA;26/03/2022;Aspat;1760;NA;0.8;26/03/2022 15:15;15;B5;NA;1.89931130465109;-1,1;-23,4402363;151,9805277;Aspat_1760
Heron;Heron;NA;26/03/2022;Aspat;1761;NA;1;26/03/2022 15:16;25;B5;NA;1.90195033686932;-0,9;-23,44024049;151,9805168;Aspat_1761
Heron;Heron;NA;26/03/2022;Aspat;1762;NA;1;26/03/2022 15:20;20;B5;NA;1.91219464197439;-0,9;-23,44023286;151,9805083;Aspat_1762
Heron;Heron;NA;26/03/2022;Aspat;1763;NA;1;26/03/2022 15:21;10;B4;NA;1.91467668176915;-0,9;-23,44023538;151,9804982;Aspat_1763
Heron;Heron;NA;26/03/2022;Aspat;1764;NA;1;26/03/2022 15:25;15;B4;NA;1.92428241239208;-0,9;-23,44025072;151,9804624;Aspat_1764
