"","Term","Genotype","Estimate","Std.error","Statistic","p.value","Model","Site.name"
"1083","max","1606",0.780091934411484,0.0163439868701868,47.7295986962921,7.68410834479191e-193,"W2.3","Lady Musgrave"
"1084","max","1607",0.740489236629787,0.0135214229031744,54.7641503362745,8.03756032742939e-219,"W2.3","Lady Musgrave"
"1085","max","1608",0.778029656709227,0.0131998046642562,58.9425129006686,3.57811321199582e-233,"W2.3","Lady Musgrave"
"1086","max","1609",0.772712515772317,0.0135020391265472,57.2293198479211,2.21835214117569e-227,"W2.3","Lady Musgrave"
"1087","max","1610",0.731354167156112,0.0134821739132481,54.2460119460004,5.47957757739479e-217,"W2.3","Lady Musgrave"
"1088","max","1611",0.8,0.0134787546206173,59.3526644350589,1.53227075263951e-234,"W2.3","Lady Musgrave"
"1089","max","1612",0.797416953201382,0.0134981667477233,59.0759447638234,1.28155213663448e-233,"W2.3","Lady Musgrave"
"1090","max","1613",0.8,0.0135490202707638,59.0448596291679,1.62762175684991e-233,"W2.3","Lady Musgrave"
"1091","max","1614",0.761547493825549,0.0140357354779141,54.2577547876903,4.9780018246068e-217,"W2.3","Lady Musgrave"
"1092","max","1615",0.790577713504216,0.0135018968668446,58.5530848962095,7.23380998271984e-232,"W2.3","Lady Musgrave"
"1093","max","1616",0.790593391730837,0.0134945893874602,58.5859538983451,5.60936396647334e-232,"W2.3","Lady Musgrave"
"1094","max","1617",0.731951702170082,0.0134224531505378,54.5318872758185,5.31569287170257e-218,"W2.3","Lady Musgrave"
"1095","max","1618",0.740349533401559,0.0135497852948302,54.6392077285559,2.21901994871593e-218,"W2.3","Lady Musgrave"
"1096","max","1619",0.78322002082486,0.0135108361585463,57.96976675862,6.71707811600723e-230,"W2.3","Lady Musgrave"
"1097","max","1620",0.701777017977421,0.0151738142683396,46.2492162858279,4.62164657944971e-187,"W2.3","Lady Musgrave"
"1098","max","1621",0.767127582321414,0.0135347923210168,56.6781938079848,1.72288134688308e-225,"W2.3","Lady Musgrave"
"1099","max","1622",0.778454930800381,0.0135174674786639,57.5888147708954,1.31872606615098e-228,"W2.3","Lady Musgrave"
"1100","max","1623",0.8,0.0134455994943104,59.4990205039594,4.99770647910815e-235,"W2.3","Lady Musgrave"
"1101","max","1624",0.8,0.0132301101537422,60.4681284360822,3.15691127583235e-238,"W2.3","Lady Musgrave"
"1102","max","1625",0.8,0.013927811032316,57.4390331792844,4.26806333353036e-228,"W2.3","Lady Musgrave"
"1103","max","1626",0.773764001159541,0.0149631206105647,51.7114057486929,7.719634591673e-208,"W2.3","Lady Musgrave"
"1104","max","1627",0.711405977713261,0.0135547528513643,52.4838767268011,1.16776739714333e-210,"W2.3","Lady Musgrave"
"1105","max","1628",0.752863041052074,0.0134069331874119,56.1547544489112,1.10620071600682e-223,"W2.3","Lady Musgrave"
"1106","max","1629",0.663507581635911,0.0114780371790526,57.8067113118271,2.39794204655184e-229,"W2.3","Lady Musgrave"
"1107","max","1630",0.753129497188382,0.0138474364927153,54.3876476764908,1.7230637405779e-217,"W2.3","Lady Musgrave"
"1108","max","1631",0.778571691504743,0.019150936035752,40.6544980386998,3.52677230298407e-164,"W2.3","Lady Musgrave"
"1109","max","1632",0.740003015588815,0.0161857749788072,45.7193440881104,5.76577036532577e-185,"W2.3","Lady Musgrave"
"1110","max","1633",0.782041168649012,0.0135730266202905,57.6173016178964,1.05500120499522e-228,"W2.3","Lady Musgrave"
"1111","max","1634",0.795283248632169,0.0134951081438677,58.9312245707015,3.90312936953227e-233,"W2.3","Lady Musgrave"
"1112","max","1635",0.663306465349684,0.0134637358017345,49.2661528061351,1.01149216804659e-198,"W2.3","Lady Musgrave"
"1113","max","1636",0.716582171276976,0.0134703753785613,53.1968969786431,3.08444639733967e-213,"W2.3","Lady Musgrave"
"1114","max","1637",0.765469940868069,0.0135128125712558,56.6477139256976,2.19371707258393e-225,"W2.3","Lady Musgrave"
"1115","max","1638",0.725065700470365,0.0135018217526616,53.7013236993323,4.78165712580385e-215,"W2.3","Lady Musgrave"
"1116","max","1641",0.767395057917726,0.0135055231276887,56.8208317932113,5.56893977391954e-226,"W2.3","Lady Musgrave"
"1117","max","1642",0.563878215457433,0.0134479306127274,41.9304822203477,1.51656500977835e-169,"W2.3","Lady Musgrave"
"1118","max","1643",0.726721697507263,0.016735181272992,43.4247879155082,1.01837950407947e-175,"W2.3","Lady Musgrave"
"1119","max","1644",0.646970829931989,0.0160916645963215,40.2053389852461,2.86735434424127e-162,"W2.3","Lady Musgrave"
"1120","max","1645",0.484986406886662,0.0134835917786434,35.9686361652412,1.03266149485758e-143,"W2.3","Lady Musgrave"
"1121","max","1646",0.780371238613056,0.0134655277666885,57.9532605133806,7.63967232183219e-230,"W2.3","Lady Musgrave"
"1122","max","1647",0.8,0.0156588430192615,51.0893428726466,1.51159828212421e-205,"W2.3","Lady Musgrave"
"1123","max","1648",0.790179873211899,0.0135000005384122,58.5318401257512,8.52673229031771e-232,"W2.3","Lady Musgrave"
"1124","max","1649",0.756503944568485,0.0120725689742441,62.6630459666395,2.47231552743971e-245,"W2.3","Lady Musgrave"
"1125","max","1650",0.769053961003919,0.0136111414280747,56.501797815255,6.98317110979124e-225,"W2.3","Lady Musgrave"
"1126","max","1651",0.743161255382553,NA,NA,NA,"W2.3","Lady Musgrave"
"1127","max","1652",0.723462958378846,0.0204895123069213,35.308939887967,9.78061022142789e-141,"W2.3","Lady Musgrave"
"1128","max","1653",0.723372229329533,0.0135200840020379,53.5035306896393,2.44197290336929e-214,"W2.3","Lady Musgrave"
"1129","max","1654",0.646216962402416,0.01355442914185,47.6757047928478,1.24170558884495e-192,"W2.3","Lady Musgrave"
"1130","max","1655",0.8,0.0135029646874234,59.2462483994436,3.46480051949004e-234,"W2.3","Lady Musgrave"
"1131","e","1596",36.050514099477,0.0658029550797757,547.85554927999,0,"W2.3","Lady Musgrave"
"1132","e","1597",36.2542593351973,0.197468770236445,183.594901066064,0,"W2.3","Lady Musgrave"
"1133","e","1598",35.7391973234725,0.166821831427819,214.235732922859,0,"W2.3","Lady Musgrave"
"1134","e","1599",35.988878010634,0.094473879414328,380.939982921628,0,"W2.3","Lady Musgrave"
"1135","e","1600",36.0044222327938,0.0479134155174291,751.447623676438,0,"W2.3","Lady Musgrave"
"1136","e","1601",36.1268213613837,0.0971776199623943,371.760713787433,0,"W2.3","Lady Musgrave"
"1137","e","1602",36.5870650464845,0.271122614559868,134.946563221511,0,"W2.3","Lady Musgrave"
"1138","e","1603",35.9414618223595,0.0658442160435166,545.85602171352,0,"W2.3","Lady Musgrave"
"1139","e","1604",35.7752780467648,0.0496153849205345,721.052111236536,0,"W2.3","Lady Musgrave"
"1140","e","1605",36.1328461649631,0.0472943097381361,763.999863091926,0,"W2.3","Lady Musgrave"
"1141","e","1606",36.3411067901026,0.228946454541326,158.731904640798,0,"W2.3","Lady Musgrave"
"1142","e","1607",36.07544607232,0.0500383877951093,720.955403680011,0,"W2.3","Lady Musgrave"
"1143","e","1608",36.3343541469065,0.0725458952860006,500.846450425129,0,"W2.3","Lady Musgrave"
"1144","e","1609",35.6899954287599,0.0941704273850336,378.993665206962,0,"W2.3","Lady Musgrave"
"1145","e","1610",35.9546861216705,0.0414621082977664,867.169750835064,0,"W2.3","Lady Musgrave"
"1146","e","1611",36.2485403789077,0.0504083835965288,719.097455475716,0,"W2.3","Lady Musgrave"
"1147","e","1612",35.7158932312927,0.0660944296782732,540.376751946365,0,"W2.3","Lady Musgrave"
"1148","e","1613",35.9788616095875,0.034262864339335,1050.08329873584,0,"W2.3","Lady Musgrave"
"1149","e","1614",36.2397449520866,0.197612339009634,183.388067433987,0,"W2.3","Lady Musgrave"
"1150","e","1615",35.3540910926946,0.278905243945099,126.760223625103,0,"W2.3","Lady Musgrave"
"1151","e","1616",36.0348659801602,0.034162456843443,1054.80897188683,0,"W2.3","Lady Musgrave"
"1152","e","1617",36.0450397037459,0.0327135679932116,1101.83761402075,0,"W2.3","Lady Musgrave"
"1153","e","1618",36.1664219560029,0.0594052912539193,608.808090872154,0,"W2.3","Lady Musgrave"
"1154","e","1619",35.8325827158626,0.0435766093413738,822.289371693758,0,"W2.3","Lady Musgrave"
"1155","e","1620",36.825435866684,0.381929900889132,96.4193580574718,0,"W2.3","Lady Musgrave"
"1156","e","1621",36.4644430091848,0.197438503876351,184.687597876153,0,"W2.3","Lady Musgrave"
"1157","e","1622",36.079122585527,0.0510671460542495,706.503601105875,0,"W2.3","Lady Musgrave"
"1158","e","1623",36.3056363020029,0.0603405700642718,601.678709089622,0,"W2.3","Lady Musgrave"
"1159","e","1624",36.1631801385457,0.0367596313419821,983.774287672053,0,"W2.3","Lady Musgrave"
"1160","e","1625",35.8797074148161,0.150654330862663,238.159150217355,0,"W2.3","Lady Musgrave"
"1161","e","1626",36.4867585785998,0.274100789901131,133.114386834714,0,"W2.3","Lady Musgrave"
"1162","e","1627",36.0292036337957,0.0540573038702771,666.500196166943,0,"W2.3","Lady Musgrave"
"1163","e","1628",36.2640865241474,0.105150836919833,344.876822538229,0,"W2.3","Lady Musgrave"
"1164","e","1629",34.5658813476305,NA,NA,NA,"W2.3","Lady Musgrave"
"1165","e","1630",36.9366832496562,0.422709221361978,87.3808315102411,4.49808273733836e-314,"W2.3","Lady Musgrave"
"1166","e","1631",37.5412739151872,0.800154065270625,46.9175569363508,1.1008862505829e-189,"W2.3","Lady Musgrave"
"1167","e","1632",36.236254046169,0.314774026982184,115.118310089225,0,"W2.3","Lady Musgrave"
"1168","e","1633",36.5338500521553,0.188917244377695,193.385469772757,0,"W2.3","Lady Musgrave"
"1169","e","1634",36.7754531666099,0.39122923041232,93.999758473701,0,"W2.3","Lady Musgrave"
"1170","e","1635",36.3143553566436,0.222700954833563,163.063312340907,0,"W2.3","Lady Musgrave"
"1171","e","1636",35.9065635000346,0.0377900646098491,950.158828007834,0,"W2.3","Lady Musgrave"
"1172","e","1637",35.9387765871074,0.105093180651907,341.970586142452,0,"W2.3","Lady Musgrave"
"1173","e","1638",35.7767305813871,0.0644208492696059,555.35949909103,0,"W2.3","Lady Musgrave"
"1174","e","1641",35.6945053809242,0.0917061859445277,389.22680093266,0,"W2.3","Lady Musgrave"
"1175","e","1642",35.958421495205,0.0451853058842935,795.799005705176,0,"W2.3","Lady Musgrave"
"1176","e","1643",35.8689295476716,0.22559919223413,158.994051319325,0,"W2.3","Lady Musgrave"
"1177","e","1644",36.4298732712205,0.356220032026277,102.267896232554,0,"W2.3","Lady Musgrave"
"1178","e","1645",35.9076522347756,0.0571530168159362,628.272210903893,0,"W2.3","Lady Musgrave"
"1179","e","1646",36.0656216029213,0.0444870623615022,810.699104154187,0,"W2.3","Lady Musgrave"
"1180","e","1647",35.2592649208381,0.181470865039984,194.297111622129,0,"W2.3","Lady Musgrave"
"1181","e","1648",36.7385875293242,0.278649732015937,131.845048848721,0,"W2.3","Lady Musgrave"
"1182","e","1649",35.7320145697971,NA,NA,NA,"W2.3","Lady Musgrave"
"1183","e","1650",36.6456319609585,0.222011139485287,165.062131773739,0,"W2.3","Lady Musgrave"
"1184","e","1651",38.1014453780147,NA,NA,NA,"W2.3","Lady Musgrave"
"1185","e","1652",38.4642059587371,2.85628864009845,13.4664982448732,5.42796208294829e-36,"W2.3","Lady Musgrave"
"1186","e","1653",36.3059683162507,0.089377199893386,406.210625971259,0,"W2.3","Lady Musgrave"
"1187","e","1654",35.9879070126781,0.0472393191954696,761.821034375312,0,"W2.3","Lady Musgrave"
"1188","e","1655",35.9351761481547,0.0308300643683142,1165.58874865948,0,"W2.3","Lady Musgrave"
"1189","hill","652",-32.6963191500372,6.62928087634565,-4.93210647729574,1.08462962337101e-06,"W2.3","Mackay"
"1190","hill","653",-47.3310138572629,24.9003094878619,-1.90082030427514,0.0578577262570803,"W2.3","Mackay"
"1191","hill","654",-22.6640560236344,5.01944547720518,-4.51525096279235,7.77023234416066e-06,"W2.3","Mackay"
"1192","hill","655",-76.109971609057,37.4656006733227,-2.03146273491488,0.0426972398977995,"W2.3","Mackay"
"1193","hill","656",-41.6314096361554,7.91195771890693,-5.26183419012342,2.06040315886347e-07,"W2.3","Mackay"
"1194","hill","657",-93.1238207226991,NA,NA,NA,"W2.3","Mackay"
"1195","hill","658",-87.126094657565,61.2386946875723,-1.42272945401702,0.155392009692247,"W2.3","Mackay"
"1196","hill","659",-54.0193960986243,19.9143417058814,-2.71258758619525,0.00688896185434426,"W2.3","Mackay"
"1197","hill","660",-40.4292811677934,22.9981912653958,-1.75793307835583,0.0793254176832639,"W2.3","Mackay"
"1198","hill","661",-33.576384365403,7.45205568310507,-4.505653982367,8.1164700156109e-06,"W2.3","Mackay"
"1199","hill","662",-26.4079226714882,5.91657622361574,-4.46337910193436,9.82565785600082e-06,"W2.3","Mackay"
"1200","hill","663",-21.3885946715545,4.42622938748969,-4.83223818720451,1.76183653954865e-06,"W2.3","Mackay"
"1201","hill","664",-52.3911428099062,17.1825787621349,-3.04908497933734,0.00240791785665872,"W2.3","Mackay"
"1202","hill","665",-69.3389176038063,26.9484428277369,-2.57302130765191,0.010347330880293,"W2.3","Mackay"
"1203","hill","666",-39.8367548610181,12.4377226103083,-3.20289783822657,0.00144071423323047,"W2.3","Mackay"
"1204","hill","667",-70.7906964581922,NA,NA,NA,"W2.3","Mackay"
"1205","hill","668",-47.363959067997,17.8650332302962,-2.6512102416734,0.00825589799501319,"W2.3","Mackay"
"1206","hill","669",-58.4516301216157,21.2546981540353,-2.75005693790661,0.00615826121038789,"W2.3","Mackay"
"1207","hill","670",-58.344973299517,NA,NA,NA,"W2.3","Mackay"
"1208","hill","671",-28.6092990116605,4.17628897969875,-6.85041172934452,2.01243963013005e-11,"W2.3","Mackay"
"1209","hill","672",-31.4094496212578,5.62457937030118,-5.58431974257587,3.72137707401832e-08,"W2.3","Mackay"
"1210","hill","673",-51.7798364103507,23.6453044620028,-2.18985703878582,0.028961665813946,"W2.3","Mackay"
"1211","hill","674",-27.737483882729,6.39094607528871,-4.3401217215678,1.70039993148495e-05,"W2.3","Mackay"
"1212","hill","675",-89.7234879902998,NA,NA,NA,"W2.3","Mackay"
"1213","hill","676",-24.5824344996177,3.32384477525741,-7.39578294468157,5.40053378022245e-13,"W2.3","Mackay"
"1214","hill","677",-47.1733215632114,20.0854182890638,-2.34863525789237,0.0192019498061111,"W2.3","Mackay"
"1215","hill","678",-32.1626185724678,7.57985932827744,-4.24316826731624,2.59376798139401e-05,"W2.3","Mackay"
"1216","hill","679",-30.4016996800589,5.62762104416336,-5.40222936858725,9.88397030873843e-08,"W2.3","Mackay"
"1217","hill","680",-65.5797917351024,30.1443679890834,-2.17552385768551,0.0300238640239645,"W2.3","Mackay"
"1218","hill","681",-105.050225274859,NA,NA,NA,"W2.3","Mackay"
"1219","hill","682",-22.7070860658503,3.34578908894208,-6.78676553190332,3.02573719532704e-11,"W2.3","Mackay"
"1220","hill","683",-47.4312728246322,20.9929937140379,-2.25938584418834,0.0242572061067063,"W2.3","Mackay"
"1221","hill","684",-63.4728144704468,23.6811722960818,-2.6803071096674,0.0075801318366233,"W2.3","Mackay"
"1222","hill","685",-74.8897781795872,25.1481175063625,-2.97794767980705,0.00303216631250813,"W2.3","Mackay"
"1223","hill","686",-68.8690512285868,28.4397337190203,-2.42157862337957,0.0157816664145862,"W2.3","Mackay"
"1224","hill","687",-45.8016612489416,NA,NA,NA,"W2.3","Mackay"
"1225","hill","688",-29.6153750564346,5.41733532916662,-5.46677900793536,7.01282718771879e-08,"W2.3","Mackay"
"1226","hill","689",-50.4898970737114,14.5692136344993,-3.46551971440335,0.000571297167960784,"W2.3","Mackay"
"1227","hill","690",-26.5467039650147,4.62780800449134,-5.73634514207391,1.61266261973401e-08,"W2.3","Mackay"
"1228","hill","691",-73.0885155863909,28.4263734494701,-2.5711516003373,0.0104026699545623,"W2.3","Mackay"
"1229","hill","692",-52.8050287565916,19.9194095856493,-2.65093342900255,0.00826257855544596,"W2.3","Mackay"
"1230","hill","693",-58.0303312157974,28.5802031724209,-2.03043802263082,0.0428015705650103,"W2.3","Mackay"
"1231","hill","694",-40.1188530219039,16.0715499418673,-2.4962653363875,0.0128479056048395,"W2.3","Mackay"
"1232","hill","695",-22.4831016969536,3.61530107610027,-6.21887395370276,1.00360646756396e-09,"W2.3","Mackay"
"1233","hill","696",-56.390465506512,21.0699274453382,-2.67634834779597,0.00766905143141686,"W2.3","Mackay"
"1234","hill","697",-69.0772290671082,27.6279470058449,-2.50026645311338,0.0127053741951899,"W2.3","Mackay"
"1235","hill","698",-39.2182028703048,8.53093964207622,-4.59717270497064,5.33861619601908e-06,"W2.3","Mackay"
"1236","hill","699",-30.2783996253495,6.87712767275734,-4.40276828730294,1.28882998124974e-05,"W2.3","Mackay"
"1237","hill","700",-23.7805035953218,3.94746081775094,-6.02425323346734,3.1452219256636e-09,"W2.3","Mackay"
"1238","hill","701",-43.7889327206616,21.9107303291558,-1.99851543343552,0.0461616777289563,"W2.3","Mackay"
"1239","hill","702",-18.3655536575601,2.44084226193358,-7.52426895583631,2.23141607416093e-13,"W2.3","Mackay"
"1240","hill","703",-29.1929123497287,5.25328809054241,-5.5570743211828,4.3144658111611e-08,"W2.3","Mackay"
"1241","hill","704",-20.4603438419296,4.39441875015508,-4.6559841028367,4.06329461006832e-06,"W2.3","Mackay"
"1242","hill","705",-28.0151676863781,4.66673576941056,-6.00316132531254,3.5533101421916e-09,"W2.3","Mackay"
"1243","hill","706",-32.2099298127398,6.81990030300262,-4.72293265028502,2.967383294146e-06,"W2.3","Mackay"
"1244","hill","707",-12.9926759067943,1.78216679058488,-7.29038155992699,1.10539425273712e-12,"W2.3","Mackay"
"1245","hill","708",-40.7843076582076,16.0331804680641,-2.54374406496854,0.0112447258139541,"W2.3","Mackay"
"1246","hill","709",-40.5032785075353,8.64317288770334,-4.68615854776657,3.52824249284328e-06,"W2.3","Mackay"
"1247","hill","710",-79.4793546476754,37.4946280666509,-2.11975311520338,0.0344824131802492,"W2.3","Mackay"
"1248","hill","711",-32.8641751040682,26.6588804714934,-1.23276651242764,0.21819930329925,"W2.3","Mackay"
"1249","max","652",0.760957421477668,0.0141807372329761,53.6613441865437,7.02632777137208e-219,"W2.3","Mackay"
"1250","max","653",0.601291634439018,0.0141802711739955,42.4033946220787,2.80023888441503e-174,"W2.3","Mackay"
"1251","max","654",0.767108459441486,0.0145834075814635,52.6014551233234,5.95983242716462e-215,"W2.3","Mackay"
"1252","max","655",0.715555623978791,0.0141826451245546,50.4529033684937,8.02985397417763e-207,"W2.3","Mackay"
"1253","max","656",0.768341384818289,0.0141760577960897,54.1999331457457,7.42539392629782e-221,"W2.3","Mackay"
"1254","max","657",0.749892955243163,0.0142014640164708,52.8039189743705,1.04875574401874e-215,"W2.3","Mackay"
"1255","max","658",0.689099521634906,0.0141850490992178,48.5792834987722,1.51384119101527e-199,"W2.3","Mackay"
"1256","max","659",0.782796001374893,0.0141808004083221,55.2011155107652,1.71122851567669e-224,"W2.3","Mackay"
"1257","max","660",0.700645209184725,0.0141834417798219,49.3988144810874,9.46480777026178e-203,"W2.3","Mackay"
"1258","max","661",0.722480757914301,0.0141780985160771,50.9575213555649,9.44366816706635e-209,"W2.3","Mackay"
"1259","max","662",0.786111112619126,0.0142139783664897,55.3054952209882,7.19015271480805e-225,"W2.3","Mackay"
"1260","max","663",0.754437806389386,0.0142939766445929,52.780120266586,1.28607992914215e-215,"W2.3","Mackay"
"1261","max","664",0.70467172868623,0.0141794904692513,49.6965479975697,6.61451822412345e-204,"W2.3","Mackay"
"1262","max","665",0.706516230646547,0.0141812512775377,49.8204436843757,2.19240875874021e-204,"W2.3","Mackay"
"1263","max","666",0.654600288029813,0.0134532035022626,48.6575772023163,7.45625504599288e-200,"W2.3","Mackay"
"1264","max","667",0.757704259946016,0.0134532591677518,56.3212416038393,1.65225828746501e-228,"W2.3","Mackay"
"1265","max","668",0.758672657080593,0.0141809359690777,53.4994769551828,2.77494881261905e-218,"W2.3","Mackay"
"1266","max","669",0.644545143632527,0.0141801397591589,45.4540755295599,5.18398366209716e-187,"W2.3","Mackay"
"1267","max","670",0.716456331629839,0.0141806372422607,50.5235638843279,4.30287103388851e-207,"W2.3","Mackay"
"1268","max","671",0.702651684711473,0.0158028505418834,44.4636037561191,6.2232419871536e-183,"W2.3","Mackay"
"1269","max","672",0.739519993482686,0.015086482451713,49.0187156515544,2.8700702782017e-201,"W2.3","Mackay"
"1270","max","673",0.776104603165855,0.014180609153096,54.729990424735,8.69357030659752e-223,"W2.3","Mackay"
"1271","max","674",0.686743177100617,0.0172494162704509,39.8125459049325,4.52026902907615e-163,"W2.3","Mackay"
"1272","max","675",0.759019475062603,0.0141894758846968,53.4917202883581,2.96395398548923e-218,"W2.3","Mackay"
"1273","max","676",0.74087543559188,0.0161363408484321,45.9134721155736,6.92169361281577e-189,"W2.3","Mackay"
"1274","max","677",0.739127065712181,0.0141811734580014,52.1203035772153,3.76971383770568e-213,"W2.3","Mackay"
"1275","max","678",0.633614571597267,0.0155301615104817,40.7989685857178,2.21248945461256e-167,"W2.3","Mackay"
"1276","max","679",0.711360602330925,0.0149812076982839,47.4835284749716,3.2912874374177e-195,"W2.3","Mackay"
"1277","max","680",0.707041585349466,0.0141807011423801,49.8594236103333,1.54951672172458e-204,"W2.3","Mackay"
"1278","max","681",0.739599918011386,0.0141874263336445,52.1306613770729,3.44682515320976e-213,"W2.3","Mackay"
"1279","max","682",0.764994366506241,0.017317542314857,44.1745342726802,9.87223856271255e-182,"W2.3","Mackay"
"1280","max","683",0.606925979643886,0.0141810687306787,42.7983243837531,5.89834646455964e-176,"W2.3","Mackay"
"1281","max","684",0.708147456818297,0.0141805247041262,49.9380292051001,7.69980090011574e-205,"W2.3","Mackay"
"1282","max","685",0.716974082016702,0.0141799883759368,50.5623885583286,3.05484601926386e-207,"W2.3","Mackay"
"1283","max","686",0.729651527601843,0.0141828711888963,51.4459673139445,1.31619932444243e-210,"W2.3","Mackay"
"1284","max","687",0.694092558688145,0.0141772833110754,48.9580791649919,4.95396086098621e-201,"W2.3","Mackay"
"1285","max","688",0.777720775687395,0.0147810756386767,52.6159796958472,5.26062597922729e-215,"W2.3","Mackay"
"1286","max","689",0.675848392186597,0.014178579839576,47.666860844563,6.12911325676618e-196,"W2.3","Mackay"
"1287","max","690",0.711493350392162,0.0157498050986244,45.1747400007068,7.24213378758656e-186,"W2.3","Mackay"
"1288","max","691",0.745833961319992,0.0141844584179925,52.5810672033785,7.10110673172174e-215,"W2.3","Mackay"
"1289","max","692",0.715752829134102,0.0141809206578227,50.4729450509453,6.72716815037429e-207,"W2.3","Mackay"
"1290","max","693",0.687245090419401,0.0141806223968899,48.4636760774427,4.31309023405825e-199,"W2.3","Mackay"
"1291","max","694",0.755514101511477,0.0141813557148187,53.2751675301402,1.87042376016368e-217,"W2.3","Mackay"
"1292","max","695",0.671242606166941,0.0155478416612051,43.1727194548054,1.54600286198402e-177,"W2.3","Mackay"
"1293","max","696",0.79843264850457,0.0141809557908181,56.3031618095545,1.91618455159597e-228,"W2.3","Mackay"
"1294","max","697",0.71164901213992,0.0141808852637659,50.1836802782884,8.69592370714491e-206,"W2.3","Mackay"
"1295","max","698",0.734733226425168,0.0141821131339926,51.8070346416931,5.68783943397439e-212,"W2.3","Mackay"
"1296","max","699",0.74159420178764,0.0153254217513485,48.3898070682712,8.42727454603366e-199,"W2.3","Mackay"
"1297","max","700",0.661644615333763,0.0183626195401751,36.0321474768984,4.5982397884797e-146,"W2.3","Mackay"
"1298","max","701",0.755513935208582,0.0141808568731126,53.2770298698283,1.84098406837053e-217,"W2.3","Mackay"
"1299","max","702",0.64681918395929,0.0164775381374961,39.2546009338248,1.30804443579183e-160,"W2.3","Mackay"
"1300","max","703",0.538236342084203,0.0152904465445943,35.2008255948868,3.1992818477322e-142,"W2.3","Mackay"
"1301","max","704",0.696465271944528,0.0150735713605261,46.2043967741045,4.55939406029089e-190,"W2.3","Mackay"
"1302","max","705",0.693261073486743,0.0159680802801344,43.4154301158679,1.47226650011673e-178,"W2.3","Mackay"
"1303","max","706",0.750537159114449,0.0149690974768413,50.1391055990922,1.29110212589768e-205,"W2.3","Mackay"
"1304","max","707",0.761248217938526,0.0212443166523258,35.8330291530081,3.79866540087797e-145,"W2.3","Mackay"
"1305","max","708",0.619852451726313,0.0150402883180692,41.2128038118545,3.56741559299002e-169,"W2.3","Mackay"
"1306","max","709",0.753155630989211,0.0150400527677663,50.0766614731144,2.24689070337979e-205,"W2.3","Mackay"
"1307","max","710",0.694375815935989,0.014182278870261,48.9608068130739,4.83375641586299e-201,"W2.3","Mackay"
"1308","max","711",0.760736807470895,0.0148327549246826,51.2876273715669,5.24380295898196e-210,"W2.3","Mackay"
"1309","e","652",36.3895851463633,0.200952220097396,181.085758240074,0,"W2.3","Mackay"
"1310","e","653",35.9608900488826,0.432208069265695,83.2027271262631,2.06660243107107e-310,"W2.3","Mackay"
"1311","e","654",36.0336044013011,0.329338136759185,109.412182736824,0,"W2.3","Mackay"
"1312","e","655",36.6256287850299,0.0792561616767952,462.11711506278,0,"W2.3","Mackay"
"1313","e","656",36.6656749238648,0.131407633765176,279.022411965702,0,"W2.3","Mackay"
"1314","e","657",36.8337440796592,NA,NA,NA,"W2.3","Mackay"
"1315","e","658",36.70335653667,0.0955321690139768,384.198923938387,0,"W2.3","Mackay"
"1316","e","659",36.220980223594,0.200862675413211,180.327082416287,0,"W2.3","Mackay"
"1317","e","660",35.6862831323315,0.612906889009549,58.2246402712166,3.33858415414072e-235,"W2.3","Mackay"
"1318","e","661",36.4339007068403,0.202044946325874,180.325721426741,0,"W2.3","Mackay"
"1319","e","662",36.2365365141351,0.264215776710436,137.147512405544,0,"W2.3","Mackay"
"1320","e","663",36.4495887561647,0.261314649855112,139.485439397961,0,"W2.3","Mackay"
"1321","e","664",36.2853147812128,0.185043411285486,196.09082284606,0,"W2.3","Mackay"
"1322","e","665",36.6011837367408,0.0891573623097331,410.523402538403,0,"W2.3","Mackay"
"1323","e","666",36.2092282777725,0.250283564935734,144.672816559369,0,"W2.3","Mackay"
"1324","e","667",35.8943371543457,NA,NA,NA,"W2.3","Mackay"
"1325","e","668",36.0528267142306,0.280681917705391,128.447272303706,0,"W2.3","Mackay"
"1326","e","669",36.4034408769066,0.153675548619345,236.885055586027,0,"W2.3","Mackay"
"1327","e","670",35.6496287192319,NA,NA,NA,"W2.3","Mackay"
"1328","e","671",34.5910348559663,0.229834929816064,150.503819779045,0,"W2.3","Mackay"
"1329","e","672",35.0240987604993,0.304782892269333,114.914910412849,0,"W2.3","Mackay"
"1330","e","673",35.914308010735,0.37616729548401,95.4742967873496,0,"W2.3","Mackay"
"1331","e","674",34.9745170464171,0.435882482628387,80.2384092967434,1.53988788937145e-302,"W2.3","Mackay"
"1332","e","675",36.7685215116714,NA,NA,NA,"W2.3","Mackay"
"1333","e","676",34.8370757933457,0.241029807606599,144.53430527649,0,"W2.3","Mackay"
"1334","e","677",36.120725854222,0.279555351815874,129.207778064691,0,"W2.3","Mackay"
"1335","e","678",34.9285207794099,0.381127838691663,91.6451574340846,0,"W2.3","Mackay"
"1336","e","679",35.1124301139943,0.321998985724137,109.045157502688,0,"W2.3","Mackay"
"1337","e","680",36.3432275960249,0.169920868274707,213.883250274296,0,"W2.3","Mackay"
"1338","e","681",36.7817245733731,NA,NA,NA,"W2.3","Mackay"
"1339","e","682",35.0382094250645,0.316003859877723,110.879055207182,0,"W2.3","Mackay"
"1340","e","683",36.1462348222672,0.297001487928267,121.703884631707,0,"W2.3","Mackay"
"1341","e","684",36.4485687209984,0.124576196056148,292.580524007738,0,"W2.3","Mackay"
